Zip,Population Total,Slab 1,Slab 2,Slab 3,Slab 4,Slab 5,Slab 6
70712,170,0.176470588,0.411764706,0.176470588,0.235294118,0,0
70714,8080,0.42450495,0.300742574,0.126237624,0.069306931,0.070544554,0.008663366
70715,500,0.48,0.26,0.1,0.08,0.08,0
70719,2160,0.324074074,0.240740741,0.12962963,0.087962963,0.189814815,0.027777778
70721,280,0.464285714,0.357142857,0.071428571,0.107142857,0,0
70722,2680,0.373134328,0.253731343,0.141791045,0.078358209,0.123134328,0.029850746
70723,580,0.517241379,0.24137931,0.086206897,0.051724138,0.103448276,0
70725,810,0.432098765,0.259259259,0.135802469,0.086419753,0.086419753,0
70726,21450,0.330536131,0.241025641,0.157109557,0.106759907,0.143123543,0.021445221
70729,540,0.333333333,0.240740741,0.148148148,0.074074074,0.203703704,0
70730,1570,0.369426752,0.261146497,0.140127389,0.082802548,0.121019108,0.025477707
70732,500,0.32,0.24,0.16,0.12,0.16,0
70733,730,0.301369863,0.219178082,0.164383562,0.123287671,0.191780822,0
70734,3240,0.302469136,0.163580247,0.117283951,0.098765432,0.25617284,0.061728395
70736,240,0.333333333,0.25,0.166666667,0.125,0.125,0
70737,18700,0.327807487,0.205347594,0.142245989,0.10855615,0.179679144,0.036363636
70739,5690,0.270650264,0.18629174,0.14059754,0.124780316,0.230228471,0.04745167
70740,600,0.333333333,0.233333333,0.166666667,0.1,0.166666667,0
70743,140,0.214285714,0.214285714,0.214285714,0,0.357142857,0
70744,2060,0.373786408,0.233009709,0.145631068,0.111650485,0.121359223,0.014563107
70748,1940,0.422680412,0.262886598,0.113402062,0.067010309,0.108247423,0.025773196
70749,610,0.344262295,0.229508197,0.163934426,0.098360656,0.131147541,0.032786885
70750,700,0.371428571,0.228571429,0.128571429,0.1,0.171428571,0
70752,390,0.333333333,0.230769231,0.128205128,0.102564103,0.205128205,0
70753,340,0.5,0.264705882,0.147058824,0,0.088235294,0
70754,4430,0.325056433,0.230248307,0.155756208,0.115124153,0.158013544,0.015801354
70755,920,0.336956522,0.195652174,0.163043478,0.119565217,0.163043478,0.02173913
70756,200,0.4,0.25,0.1,0.1,0.15,0
70757,1280,0.4453125,0.2578125,0.1171875,0.0703125,0.09375,0.015625
70759,630,0.396825397,0.301587302,0.111111111,0.095238095,0.095238095,0
70760,3010,0.475083056,0.249169435,0.102990033,0.063122924,0.083056478,0.026578073
70761,330,0.393939394,0.303030303,0.121212121,0.060606061,0.121212121,0
70762,490,0.306122449,0.224489796,0.142857143,0.081632653,0.183673469,0.06122449
70763,1770,0.276836158,0.169491525,0.118644068,0.101694915,0.282485876,0.050847458
70764,7080,0.416666667,0.25,0.120056497,0.06779661,0.121468927,0.024011299
70767,6640,0.390060241,0.246987952,0.123493976,0.078313253,0.131024096,0.030120482
70769,18710,0.269374666,0.172634955,0.137359701,0.114911812,0.244254409,0.061464458
70770,1780,0.292134831,0.213483146,0.157303371,0.106741573,0.202247191,0.028089888
70772,380,0.368421053,0.236842105,0.131578947,0.078947368,0.184210526,0
70774,4310,0.313225058,0.187935035,0.139211137,0.109048724,0.211136891,0.039443155
70775,4010,0.334164589,0.209476309,0.124688279,0.094763092,0.179551122,0.057356608
70776,1530,0.326797386,0.22875817,0.14379085,0.098039216,0.163398693,0.039215686
70777,1830,0.344262295,0.229508197,0.142076503,0.087431694,0.169398907,0.027322404
70778,1280,0.3203125,0.2109375,0.15625,0.125,0.1640625,0.0234375
70780,470,0.404255319,0.234042553,0.127659574,0.063829787,0.106382979,0.063829787
70783,1110,0.324324324,0.225225225,0.135135135,0.09009009,0.18018018,0.045045045
70785,9310,0.325456498,0.233082707,0.15037594,0.110633727,0.163265306,0.017185822
70787,120,0.416666667,0.333333333,0.25,0,0,0
70788,1700,0.435294118,0.270588235,0.105882353,0.064705882,0.1,0.023529412
70789,270,0.518518519,0.296296296,0.111111111,0.074074074,0,0
70791,12210,0.312858313,0.226044226,0.144144144,0.100737101,0.179361179,0.036855037
70801,130,0.307692308,0.153846154,0.307692308,0,0.230769231,0
70802,9440,0.634533898,0.251059322,0.065677966,0.023305085,0.019067797,0.006355932
70805,10440,0.665708812,0.247126437,0.060344828,0.016283525,0.010536398,0
70806,12430,0.419147224,0.242156074,0.111021722,0.065164924,0.107803701,0.054706356
70807,6150,0.634146341,0.253658537,0.069918699,0.02601626,0.016260163,0
70808,14640,0.31352459,0.183743169,0.114071038,0.082650273,0.175546448,0.130464481
70809,12230,0.270645953,0.228127555,0.144726083,0.089125102,0.161079313,0.106295993
70810,19400,0.294845361,0.201030928,0.121134021,0.084020619,0.166494845,0.132474227
70811,5690,0.497363796,0.282952548,0.117750439,0.049209139,0.049209139,0.003514938
70812,4600,0.556521739,0.293478261,0.095652174,0.02826087,0.026086957,0
70814,6260,0.426517572,0.303514377,0.142172524,0.062300319,0.060702875,0.004792332
70815,12350,0.434817814,0.268016194,0.122267206,0.075303644,0.084210526,0.015384615
70816,18840,0.374203822,0.280254777,0.135881104,0.074309979,0.106157113,0.029193206
70817,16210,0.265885256,0.202961135,0.141887724,0.105490438,0.210363973,0.073411474
70818,4260,0.298122066,0.227699531,0.145539906,0.115023474,0.176056338,0.037558685
70819,1870,0.422459893,0.320855615,0.14973262,0.053475936,0.053475936,0
70820,6450,0.547286822,0.196899225,0.082170543,0.04496124,0.082170543,0.046511628
71001,1820,0.516483516,0.252747253,0.10989011,0.054945055,0.054945055,0.010989011
71003,390,0.384615385,0.282051282,0.128205128,0.076923077,0.128205128,0
71004,260,0.5,0.230769231,0.153846154,0,0.115384615,0
71006,5890,0.281833616,0.200339559,0.140916808,0.118845501,0.20713073,0.050933786
71007,450,0.4,0.266666667,0.155555556,0.088888889,0.088888889,0
71008,280,0.428571429,0.321428571,0.178571429,0,0.071428571,0
71016,740,0.378378378,0.27027027,0.148648649,0.094594595,0.108108108,0
71018,580,0.482758621,0.25862069,0.120689655,0.068965517,0.068965517,0
71019,3110,0.453376206,0.237942122,0.131832797,0.077170418,0.077170418,0.022508039
71021,300,0.633333333,0.266666667,0.1,0,0,0
71023,1410,0.411347518,0.262411348,0.141843972,0.085106383,0.09929078,0
71024,500,0.4,0.28,0.14,0.08,0.1,0
71027,840,0.452380952,0.226190476,0.119047619,0.083333333,0.119047619,0
71028,620,0.5,0.274193548,0.096774194,0.064516129,0.064516129,0
71029,100,0.4,0.3,0.3,0,0,0
71030,680,0.455882353,0.235294118,0.117647059,0.073529412,0.117647059,0
71031,320,0.34375,0.25,0.15625,0.125,0.125,0
71032,940,0.393617021,0.255319149,0.14893617,0.074468085,0.106382979,0.021276596
71033,1500,0.36,0.24,0.166666667,0.1,0.113333333,0.02
71034,120,0.416666667,0.25,0.333333333,0,0,0
71037,8860,0.329571106,0.237020316,0.158013544,0.116252822,0.141083521,0.018058691
71038,1360,0.463235294,0.25,0.125,0.058823529,0.088235294,0.014705882
71039,760,0.394736842,0.263157895,0.144736842,0.078947368,0.118421053,0
71040,2860,0.48951049,0.244755245,0.115384615,0.062937063,0.06993007,0.017482517
71043,180,0.388888889,0.277777778,0.111111111,0.222222222,0,0
71044,230,0.304347826,0.260869565,0.217391304,0.086956522,0.130434783,0
71045,230,0.347826087,0.260869565,0.173913043,0.130434783,0.086956522,0
71046,530,0.41509434,0.245283019,0.132075472,0.075471698,0.132075472,0
71047,4720,0.379237288,0.243644068,0.161016949,0.097457627,0.101694915,0.016949153
71049,1220,0.450819672,0.237704918,0.139344262,0.06557377,0.106557377,0
71051,880,0.386363636,0.238636364,0.159090909,0.079545455,0.136363636,0
71052,4050,0.528395062,0.244444444,0.098765432,0.059259259,0.059259259,0.009876543
71055,7780,0.452442159,0.26092545,0.122107969,0.068123393,0.07840617,0.017994859
71060,1140,0.385964912,0.271929825,0.157894737,0.087719298,0.096491228,0
71061,590,0.491525424,0.203389831,0.118644068,0.084745763,0.101694915,0
71063,290,0.448275862,0.24137931,0.137931034,0.172413793,0,0
71064,1320,0.46969697,0.272727273,0.113636364,0.060606061,0.083333333,0
71065,410,0.463414634,0.243902439,0.146341463,0.073170732,0.073170732,0
71067,1420,0.471830986,0.274647887,0.126760563,0.063380282,0.063380282,0
71068,1280,0.4609375,0.265625,0.125,0.0625,0.0859375,0
71069,230,0.52173913,0.260869565,0.130434783,0.086956522,0,0
71070,580,0.396551724,0.24137931,0.172413793,0.103448276,0.086206897,0
71071,950,0.368421053,0.252631579,0.157894737,0.105263158,0.115789474,0
71072,580,0.396551724,0.224137931,0.155172414,0.103448276,0.120689655,0
71073,900,0.455555556,0.266666667,0.122222222,0.077777778,0.077777778,0
71075,2180,0.509174312,0.247706422,0.105504587,0.059633028,0.077981651,0
71078,2860,0.314685315,0.213286713,0.143356643,0.118881119,0.181818182,0.027972028
71079,100,0.3,0.4,0,0.3,0,0
71082,1730,0.479768786,0.260115607,0.121387283,0.063583815,0.075144509,0
71101,2810,0.690391459,0.199288256,0.039145907,0.014234875,0.021352313,0.035587189
71103,2650,0.709433962,0.218867925,0.049056604,0.01509434,0.00754717,0
71104,6090,0.464696223,0.277504105,0.123152709,0.054187192,0.0591133,0.02134647
71105,10240,0.327148438,0.272460938,0.154296875,0.100585938,0.118164063,0.02734375
71106,14390,0.425295344,0.179291174,0.087560806,0.067407922,0.127866574,0.112578179
71107,12590,0.501191422,0.239078634,0.111199365,0.0675139,0.066719619,0.014297061
71108,7990,0.65456821,0.249061327,0.062578223,0.02252816,0.01126408,0
71109,8240,0.656553398,0.245145631,0.061893204,0.018203883,0.015776699,0.002427184
71110,1480,0.533783784,0.263513514,0.081081081,0.054054054,0.067567568,0
71111,17910,0.384142937,0.230597432,0.128978224,0.089335567,0.132328308,0.034617532
71112,13840,0.388728324,0.274566474,0.146676301,0.091040462,0.088872832,0.010115607
71115,6990,0.311874106,0.238912732,0.141630901,0.084406295,0.150214592,0.072961373
71118,10740,0.415270019,0.297951583,0.141527002,0.078212291,0.060521415,0.006517691
71119,5170,0.402321083,0.264990329,0.141199226,0.081237911,0.087040619,0.023210832
71129,6220,0.450160772,0.282958199,0.133440514,0.062700965,0.062700965,0.008038585
71201,9020,0.404656319,0.210643016,0.116407982,0.070953437,0.118625277,0.078713969
71202,9970,0.696088265,0.215646941,0.053159478,0.019057172,0.016048144,0
71203,14660,0.450886767,0.244884038,0.115279673,0.070941337,0.094133697,0.023874488
71219,480,0.333333333,0.229166667,0.1875,0.104166667,0.145833333,0
71220,8510,0.5346651,0.237367803,0.101057579,0.057579318,0.059929495,0.009400705
71222,1250,0.488,0.256,0.112,0.056,0.088,0
71223,150,0.466666667,0.333333333,0.2,0,0,0
71225,3280,0.326219512,0.225609756,0.146341463,0.103658537,0.158536585,0.039634146
71226,670,0.417910448,0.253731343,0.119402985,0.089552239,0.119402985,0
71227,1640,0.329268293,0.225609756,0.158536585,0.115853659,0.12195122,0.048780488
71229,630,0.428571429,0.222222222,0.142857143,0.079365079,0.126984127,0
71232,2590,0.486486486,0.247104247,0.115830116,0.065637066,0.069498069,0.015444015
71234,1700,0.358823529,0.241176471,0.164705882,0.111764706,0.105882353,0.017647059
71235,1830,0.371584699,0.240437158,0.142076503,0.098360656,0.114754098,0.032786885
71237,430,0.488372093,0.279069767,0.11627907,0.046511628,0.069767442,0
71238,1230,0.357723577,0.260162602,0.162601626,0.097560976,0.12195122,0
71241,3960,0.431818182,0.23989899,0.128787879,0.085858586,0.095959596,0.017676768
71243,100,0.4,0.3,0.3,0,0,0
71245,1170,0.564102564,0.239316239,0.102564103,0.051282051,0.042735043,0
71247,420,0.523809524,0.238095238,0.119047619,0.071428571,0.047619048,0
71251,3080,0.444805195,0.253246753,0.12012987,0.087662338,0.084415584,0.00974026
71253,180,0.333333333,0.333333333,0.166666667,0.166666667,0,0
71254,2150,0.623255814,0.213953488,0.069767442,0.037209302,0.037209302,0.018604651
71256,230,0.47826087,0.260869565,0.130434783,0.130434783,0,0
71259,740,0.418918919,0.243243243,0.148648649,0.081081081,0.108108108,0
71260,1120,0.401785714,0.276785714,0.133928571,0.080357143,0.107142857,0
71261,630,0.507936508,0.238095238,0.111111111,0.047619048,0.095238095,0
71263,2800,0.414285714,0.235714286,0.139285714,0.085714286,0.107142857,0.017857143
71264,420,0.357142857,0.238095238,0.119047619,0.119047619,0.166666667,0
71266,580,0.448275862,0.275862069,0.120689655,0.068965517,0.086206897,0
71268,1100,0.309090909,0.236363636,0.136363636,0.154545455,0.163636364,0
71269,4640,0.467672414,0.24137931,0.125,0.07112069,0.075431034,0.019396552
71270,11520,0.464409722,0.201388889,0.112847222,0.072916667,0.112847222,0.035590278
71275,1070,0.439252336,0.252336449,0.140186916,0.093457944,0.056074766,0.018691589
71276,110,0.363636364,0.363636364,0.272727273,0,0,0
71277,620,0.387096774,0.306451613,0.129032258,0.080645161,0.096774194,0
71279,130,0.384615385,0.230769231,0.384615385,0,0,0
71280,1880,0.345744681,0.212765957,0.132978723,0.10106383,0.175531915,0.031914894
71282,3280,0.588414634,0.234756098,0.082317073,0.039634146,0.045731707,0.009146341
71286,190,0.421052632,0.263157895,0.157894737,0.157894737,0,0
71291,14250,0.366315789,0.240701754,0.14245614,0.096140351,0.123508772,0.030877193
71292,8770,0.467502851,0.244013683,0.112884835,0.072976055,0.087799316,0.014823261
71295,5050,0.520792079,0.225742574,0.104950495,0.063366337,0.071287129,0.013861386
71301,8490,0.527679623,0.24852768,0.088339223,0.042402827,0.056537102,0.036513545
71302,5800,0.587931034,0.25,0.081034483,0.036206897,0.036206897,0.00862069
71303,9270,0.370010787,0.24811219,0.129449838,0.084142395,0.121898598,0.046386192
71322,2400,0.4875,0.245833333,0.095833333,0.0625,0.0875,0.020833333
71323,390,0.358974359,0.282051282,0.179487179,0.102564103,0.076923077,0
71325,430,0.465116279,0.279069767,0.093023256,0.093023256,0.069767442,0
71326,510,0.529411765,0.254901961,0.098039216,0.058823529,0.058823529,0
71327,1500,0.513333333,0.226666667,0.106666667,0.066666667,0.073333333,0.013333333
71328,3110,0.334405145,0.250803859,0.160771704,0.109324759,0.128617363,0.01607717
71331,430,0.348837209,0.302325581,0.11627907,0.11627907,0.11627907,0
71333,230,0.47826087,0.217391304,0.130434783,0.173913043,0,0
71334,3050,0.557377049,0.236065574,0.08852459,0.045901639,0.052459016,0.019672131
71336,580,0.465517241,0.24137931,0.120689655,0.086206897,0.086206897,0
71340,380,0.368421053,0.236842105,0.157894737,0.078947368,0.157894737,0
71341,1260,0.412698413,0.26984127,0.150793651,0.087301587,0.079365079,0
71342,2730,0.373626374,0.223443223,0.146520147,0.098901099,0.131868132,0.025641026
71343,2680,0.458955224,0.242537313,0.126865672,0.070895522,0.085820896,0.014925373
71346,1180,0.43220339,0.245762712,0.127118644,0.084745763,0.093220339,0.016949153
71350,1740,0.488505747,0.247126437,0.114942529,0.068965517,0.068965517,0.011494253
71351,4510,0.498891353,0.243902439,0.110864745,0.066518847,0.066518847,0.013303769
71353,620,0.5,0.241935484,0.112903226,0.064516129,0.080645161,0
71354,640,0.34375,0.21875,0.140625,0.125,0.171875,0
71355,1080,0.388888889,0.231481481,0.157407407,0.101851852,0.12037037,0
71356,230,0.47826087,0.304347826,0.086956522,0.130434783,0,0
71357,630,0.492063492,0.253968254,0.095238095,0.047619048,0.111111111,0
71358,430,0.465116279,0.325581395,0.093023256,0.046511628,0.069767442,0
71360,14100,0.383687943,0.24893617,0.141134752,0.097163121,0.109219858,0.019858156
71362,810,0.358024691,0.259259259,0.135802469,0.086419753,0.160493827,0
71366,690,0.47826087,0.231884058,0.101449275,0.072463768,0.086956522,0.028985507
71367,470,0.382978723,0.234042553,0.170212766,0.106382979,0.106382979,0
71368,490,0.510204082,0.224489796,0.12244898,0.06122449,0.081632653,0
71369,1010,0.504950495,0.237623762,0.099009901,0.079207921,0.079207921,0
71371,710,0.323943662,0.225352113,0.154929577,0.112676056,0.183098592,0
71373,2750,0.432727273,0.265454545,0.134545455,0.072727273,0.083636364,0.010909091
71375,350,0.628571429,0.228571429,0.057142857,0.085714286,0,0
71378,850,0.505882353,0.270588235,0.082352941,0.058823529,0.082352941,0
71403,1830,0.355191257,0.245901639,0.169398907,0.098360656,0.114754098,0.016393443
71404,290,0.379310345,0.24137931,0.137931034,0.103448276,0.137931034,0
71405,2340,0.401709402,0.277777778,0.145299145,0.081196581,0.085470085,0.008547009
71407,460,0.347826087,0.239130435,0.173913043,0.108695652,0.130434783,0
71409,2650,0.377358491,0.249056604,0.139622642,0.086792453,0.113207547,0.033962264
71411,1050,0.457142857,0.247619048,0.142857143,0.066666667,0.085714286,0
71414,190,0.421052632,0.421052632,0,0.157894737,0,0
71416,300,0.466666667,0.333333333,0.1,0.1,0,0
71417,1870,0.443850267,0.262032086,0.139037433,0.069518717,0.07486631,0.010695187
71418,2300,0.430434783,0.239130435,0.130434783,0.073913043,0.1,0.026086957
71419,800,0.3625,0.25,0.1375,0.1,0.15,0
71422,560,0.392857143,0.267857143,0.160714286,0.089285714,0.089285714,0
71423,1960,0.352040816,0.260204082,0.147959184,0.107142857,0.117346939,0.015306122
71424,520,0.365384615,0.230769231,0.192307692,0.096153846,0.115384615,0
71427,110,0.454545455,0.272727273,0.272727273,0,0,0
71429,1150,0.347826087,0.252173913,0.165217391,0.095652174,0.12173913,0.017391304
71430,990,0.404040404,0.252525253,0.141414141,0.090909091,0.090909091,0.02020202
71432,410,0.341463415,0.268292683,0.146341463,0.097560976,0.146341463,0
71433,1620,0.401234568,0.259259259,0.160493827,0.086419753,0.092592593,0
71435,1150,0.4,0.234782609,0.130434783,0.095652174,0.104347826,0.034782609
71438,690,0.289855072,0.260869565,0.173913043,0.130434783,0.144927536,0
71439,700,0.314285714,0.257142857,0.171428571,0.114285714,0.142857143,0
71441,230,0.347826087,0.304347826,0.217391304,0,0.130434783,0
71446,8440,0.394549763,0.264218009,0.1492891,0.088862559,0.091232227,0.011848341
71447,530,0.377358491,0.283018868,0.169811321,0.094339623,0.075471698,0
71449,3420,0.421052632,0.222222222,0.134502924,0.084795322,0.105263158,0.032163743
71450,360,0.388888889,0.277777778,0.138888889,0.083333333,0.111111111,0
71454,880,0.397727273,0.238636364,0.147727273,0.079545455,0.136363636,0
71456,520,0.423076923,0.25,0.115384615,0.076923077,0.134615385,0
71457,10090,0.46580773,0.241823588,0.111992071,0.069375619,0.088206145,0.022794846
71459,4060,0.406403941,0.389162562,0.130541872,0.04679803,0.027093596,0
71461,1130,0.407079646,0.309734513,0.150442478,0.079646018,0.053097345,0
71462,550,0.418181818,0.254545455,0.145454545,0.090909091,0.090909091,0
71463,2950,0.440677966,0.244067797,0.138983051,0.077966102,0.081355932,0.016949153
71465,1110,0.405405405,0.234234234,0.144144144,0.099099099,0.099099099,0.018018018
71466,220,0.409090909,0.272727273,0.227272727,0,0.090909091,0
71467,2130,0.352112676,0.267605634,0.17370892,0.098591549,0.098591549,0.009389671
71468,360,0.361111111,0.277777778,0.166666667,0.083333333,0.111111111,0
71469,1080,0.398148148,0.240740741,0.157407407,0.092592593,0.111111111,0
71472,130,0.307692308,0.461538462,0,0.230769231,0,0
71473,160,0.4375,0.25,0.125,0.1875,0,0
71474,290,0.310344828,0.24137931,0.172413793,0.103448276,0.172413793,0
71479,270,0.407407407,0.259259259,0.148148148,0.074074074,0.111111111,0
71480,200,0.35,0.25,0.15,0.1,0.15,0
71483,3380,0.434911243,0.266272189,0.121301775,0.073964497,0.088757396,0.014792899
71485,1070,0.280373832,0.186915888,0.130841121,0.112149533,0.224299065,0.065420561
71486,1710,0.450292398,0.263157895,0.134502924,0.064327485,0.070175439,0.01754386
71601,5360,0.585820896,0.276119403,0.080223881,0.029850746,0.027985075,0
71602,6620,0.401812689,0.264350453,0.13141994,0.090634441,0.096676737,0.01510574
71603,12320,0.44237013,0.280032468,0.123376623,0.064935065,0.075487013,0.013798701
71630,170,0.470588235,0.411764706,0,0.117647059,0,0
71631,220,0.454545455,0.272727273,0.136363636,0.136363636,0,0
71635,4590,0.424836601,0.239651416,0.14379085,0.095860566,0.087145969,0.008714597
71638,1030,0.504854369,0.281553398,0.106796117,0.048543689,0.058252427,0
71639,2330,0.489270386,0.283261803,0.107296137,0.051502146,0.055793991,0.012875536
71640,950,0.6,0.231578947,0.084210526,0.031578947,0.052631579,0
71642,230,0.47826087,0.260869565,0.173913043,0,0.086956522,0
71643,420,0.5,0.285714286,0.119047619,0.095238095,0,0
71644,290,0.448275862,0.344827586,0.137931034,0,0.068965517,0
71646,2360,0.381355932,0.258474576,0.161016949,0.093220339,0.093220339,0.012711864
71647,600,0.45,0.266666667,0.15,0.066666667,0.066666667,0
71652,400,0.425,0.3,0.125,0.1,0.05,0
71653,1910,0.439790576,0.267015707,0.115183246,0.052356021,0.094240838,0.031413613
71654,1750,0.48,0.251428571,0.097142857,0.062857143,0.085714286,0.022857143
71655,5220,0.448275862,0.235632184,0.122605364,0.086206897,0.090038314,0.017241379
71658,210,0.476190476,0.333333333,0.19047619,0,0,0
71660,330,0.363636364,0.272727273,0.151515152,0.060606061,0.151515152,0
71661,100,0.7,0.3,0,0,0,0
71663,260,0.384615385,0.269230769,0.153846154,0,0.192307692,0
71665,2150,0.344186047,0.251162791,0.162790698,0.111627907,0.11627907,0.013953488
71667,2740,0.390510949,0.273722628,0.142335766,0.094890511,0.098540146,0
71670,470,0.404255319,0.255319149,0.14893617,0.106382979,0.085106383,0
71671,3290,0.477203647,0.261398176,0.130699088,0.063829787,0.05775076,0.009118541
71674,230,0.47826087,0.217391304,0.130434783,0.086956522,0.086956522,0
71675,730,0.410958904,0.246575342,0.150684932,0.082191781,0.109589041,0
71676,190,0.578947368,0.315789474,0,0.105263158,0,0
71701,7230,0.443983402,0.262793914,0.123098202,0.081604426,0.076071923,0.012448133
71711,240,0.375,0.333333333,0.125,0,0.166666667,0
71720,950,0.442105263,0.273684211,0.136842105,0.063157895,0.084210526,0
71724,180,0.444444444,0.333333333,0.222222222,0,0,0
71725,200,0.45,0.35,0.2,0,0,0
71726,420,0.476190476,0.285714286,0.142857143,0.095238095,0,0
71730,12740,0.423076923,0.232339089,0.127158556,0.0855573,0.102040816,0.029827316
71740,610,0.393442623,0.262295082,0.131147541,0.098360656,0.114754098,0
71742,1970,0.487309645,0.279187817,0.111675127,0.060913706,0.050761421,0.010152284
71743,1520,0.447368421,0.296052632,0.125,0.078947368,0.052631579,0
71744,1190,0.352941176,0.294117647,0.151260504,0.100840336,0.100840336,0
71745,130,0.384615385,0.384615385,0.230769231,0,0,0
71747,350,0.457142857,0.314285714,0.114285714,0.057142857,0.057142857,0
71749,1010,0.386138614,0.237623762,0.128712871,0.128712871,0.118811881,0
71751,310,0.35483871,0.258064516,0.193548387,0.096774194,0.096774194,0
71752,330,0.515151515,0.272727273,0.151515152,0,0.060606061,0
71753,5520,0.452898551,0.226449275,0.114130435,0.077898551,0.105072464,0.023550725
71758,160,0.25,0.25,0.1875,0.1875,0.125,0
71759,300,0.333333333,0.2,0.2,0.133333333,0.133333333,0
71762,1000,0.37,0.26,0.12,0.1,0.12,0.03
71763,570,0.368421053,0.280701754,0.157894737,0.105263158,0.087719298,0
71764,650,0.4,0.307692308,0.138461538,0.076923077,0.076923077,0
71765,820,0.426829268,0.304878049,0.12195122,0.073170732,0.073170732,0
71766,240,0.458333333,0.208333333,0.166666667,0.166666667,0,0
71770,1220,0.5,0.221311475,0.131147541,0.073770492,0.073770492,0
71801,5640,0.505319149,0.257092199,0.106382979,0.070921986,0.053191489,0.007092199
71822,3220,0.419254658,0.242236025,0.133540373,0.093167702,0.099378882,0.01242236
71825,240,0.458333333,0.25,0.125,0.166666667,0,0
71826,390,0.538461538,0.205128205,0.128205128,0.051282051,0.076923077,0
71827,280,0.464285714,0.285714286,0.142857143,0.107142857,0,0
71832,3930,0.460559796,0.297709924,0.122137405,0.055979644,0.055979644,0.007633588
71833,810,0.382716049,0.24691358,0.197530864,0.098765432,0.074074074,0
71834,480,0.375,0.25,0.166666667,0.104166667,0.104166667,0
71835,490,0.428571429,0.265306122,0.142857143,0.081632653,0.081632653,0
71836,1050,0.4,0.257142857,0.171428571,0.085714286,0.085714286,0
71837,1880,0.404255319,0.260638298,0.143617021,0.10106383,0.090425532,0
71838,380,0.552631579,0.236842105,0.131578947,0.078947368,0,0
71841,280,0.464285714,0.25,0.178571429,0.107142857,0,0
71842,770,0.441558442,0.246753247,0.142857143,0.090909091,0.077922078,0
71845,740,0.527027027,0.243243243,0.121621622,0.054054054,0.054054054,0
71846,930,0.419354839,0.247311828,0.161290323,0.096774194,0.075268817,0
71847,230,0.434782609,0.217391304,0.260869565,0,0.086956522,0
71851,840,0.535714286,0.25,0.119047619,0.047619048,0.047619048,0
71852,3960,0.48989899,0.237373737,0.121212121,0.068181818,0.070707071,0.012626263
71853,180,0.388888889,0.277777778,0.166666667,0.166666667,0,0
71854,14460,0.439834025,0.25242047,0.125172891,0.082987552,0.081604426,0.017980636
71855,240,0.583333333,0.208333333,0.208333333,0,0,0
71857,2220,0.477477477,0.261261261,0.135135135,0.067567568,0.058558559,0
71858,570,0.438596491,0.280701754,0.157894737,0.070175439,0.052631579,0
71859,130,0.461538462,0.384615385,0,0.153846154,0,0
71860,850,0.482352941,0.270588235,0.105882353,0.070588235,0.070588235,0
71861,780,0.333333333,0.269230769,0.166666667,0.102564103,0.128205128,0
71862,280,0.464285714,0.285714286,0.178571429,0,0.071428571,0
71865,100,0.5,0.5,0,0,0,0
71866,240,0.375,0.208333333,0.166666667,0.125,0.125,0
71901,11280,0.476950355,0.22606383,0.109042553,0.070035461,0.085992908,0.031914894
71909,8550,0.300584795,0.211695906,0.167251462,0.134502924,0.159064327,0.026900585
71913,19220,0.445369407,0.237773153,0.125390219,0.074921956,0.090010406,0.02653486
71921,1110,0.45045045,0.27027027,0.162162162,0.054054054,0.063063063,0
71923,5620,0.423487544,0.25088968,0.131672598,0.083629893,0.09430605,0.016014235
71929,1910,0.403141361,0.267015707,0.146596859,0.094240838,0.078534031,0.010471204
71933,550,0.454545455,0.254545455,0.127272727,0.072727273,0.090909091,0
71935,210,0.476190476,0.285714286,0.238095238,0,0,0
71937,660,0.484848485,0.272727273,0.121212121,0.075757576,0.045454545,0
71940,560,0.428571429,0.303571429,0.142857143,0.071428571,0.053571429,0
71941,700,0.371428571,0.271428571,0.185714286,0.1,0.071428571,0
71943,1700,0.488235294,0.264705882,0.117647059,0.070588235,0.047058824,0.011764706
71944,240,0.375,0.375,0.125,0.125,0,0
71945,490,0.489795918,0.285714286,0.081632653,0.081632653,0.06122449,0
71949,710,0.450704225,0.267605634,0.126760563,0.084507042,0.070422535,0
71950,320,0.5,0.25,0.125,0.0625,0.0625,0
71953,5340,0.471910112,0.24906367,0.138576779,0.065543071,0.061797753,0.013108614
71956,700,0.485714286,0.285714286,0.142857143,0.042857143,0.042857143,0
71957,1220,0.459016393,0.245901639,0.139344262,0.073770492,0.081967213,0
71958,950,0.452631579,0.231578947,0.136842105,0.084210526,0.094736842,0
71959,240,0.375,0.291666667,0.208333333,0.125,0,0
71960,470,0.468085106,0.276595745,0.127659574,0.127659574,0,0
71961,320,0.46875,0.28125,0.125,0.125,0,0
71962,280,0.428571429,0.285714286,0.142857143,0.071428571,0.071428571,0
71964,1590,0.433962264,0.238993711,0.13836478,0.094339623,0.094339623,0
71965,120,0.416666667,0.25,0.166666667,0.166666667,0,0
71968,1820,0.401098901,0.241758242,0.148351648,0.093406593,0.093406593,0.021978022
71969,110,0.727272727,0,0.272727273,0,0,0
71970,220,0.5,0.227272727,0.136363636,0.136363636,0,0
71971,160,0.5,0.25,0.125,0.125,0,0
71972,150,0.4,0.266666667,0.2,0.133333333,0,0
71973,490,0.469387755,0.306122449,0.142857143,0.040816327,0.040816327,0
72001,170,0.470588235,0.235294118,0.176470588,0.117647059,0,0
