Zip,Slab 1 - Medical Tax Credit V2,Slab 2 - Medical Tax Credit V2,Slab 3 - Medical Tax Credit V2,Slab 4 - Medical Tax Credit V2,Slab 5 - Medical Tax Credit V2,Slab 6 - Medical Tax Credit V2,Total Medical Tax Credit V2
40070,0,0,0,0,0,0,0
40071,0.007163324,0.008595989,0,0,0,0,0.015759312
40075,0,0,0,0,0,0,0
40076,0.024390244,0,0,0,0,0,0.024390244
40077,0,0,0,0,0,0,0
40078,0.03030303,0,0,0,0,0,0.03030303
40104,0,0,0,0,0,0,0
40107,0.02970297,0,0,0,0,0,0.02970297
40108,0.009191176,0.009191176,0.003676471,0,0,0,0.022058824
40109,0.023622047,0,0,0,0,0,0.023622047
40111,0,0,0,0,0,0,0
40115,0,0,0,0,0,0,0
40117,0.024,0,0,0,0,0,0.024
40118,0.009070295,0.011337868,0,0,0,0,0.020408163
40119,0.025316456,0,0,0,0,0,0.025316456
40121,0,0,0,0,0,0,0
40140,0,0,0,0,0,0,0
40142,0,0,0,0,0,0,0
40143,0.012931034,0.017241379,0,0,0,0,0.030172414
40144,0,0,0,0,0,0,0
40145,0,0,0,0,0,0,0
40146,0,0.026666667,0,0,0,0,0.026666667
40150,0.014925373,0,0,0,0,0,0.014925373
40152,0,0,0,0,0,0,0
40155,0,0,0,0,0,0,0
40157,0,0,0,0,0,0,0
40160,0.004882813,0.005859375,0.001953125,0,0,0,0.012695313
40162,0.007490637,0.011235955,0,0,0,0,0.018726592
40165,0.008541794,0.007321538,0.003660769,0,0,0,0.0195241
40170,0,0,0,0,0,0,0
40171,0,0,0,0,0,0,0
40175,0.006289308,0.006289308,0.003144654,0,0,0,0.01572327
40176,0,0,0,0,0,0,0
40177,0,0,0,0,0,0,0
40178,0,0,0,0,0,0,0
40202,0.013761468,0,0,0,0,0,0.013761468
40203,0.011461318,0.005730659,0,0,0,0,0.017191977
40204,0.015810277,0.013175231,0.002635046,0,0,0,0.031620553
40205,0.011007621,0.008467401,0.00508044,0,0,0,0.024555461
40206,0.013346044,0.010486177,0.004766444,0,0,0,0.028598665
40207,0.008843967,0.007580543,0.002526848,0.002526848,0,0,0.021478206
40208,0.009505703,0.005703422,0,0,0,0,0.015209125
40209,0,0,0,0,0,0,0
40210,0.006644518,0.004983389,0,0,0,0,0.011627907
40211,0.007276507,0.004158004,0,0,0,0,0.011434511
40212,0.00727802,0.00727802,0,0,0,0,0.014556041
40213,0.009411765,0.010588235,0.003529412,0,0,0,0.023529412
40214,0.009633028,0.008256881,0.002752294,0,0,0,0.020642202
40215,0.009070295,0.009070295,0,0,0,0,0.01814059
40216,0.007331378,0.005865103,0.001955034,0,0,0,0.015151515
40217,0.010802469,0.013888889,0,0,0,0,0.024691358
40218,0.009463722,0.010725552,0.001892744,0,0,0,0.022082019
40219,0.009375,0.008333333,0.002604167,0,0,0,0.0203125
40220,0.01037464,0.009798271,0.002881844,0.001729107,0,0,0.024783862
40222,0.009760426,0.007098492,0.003549246,0,0,0,0.020408163
40223,0.007698888,0.007698888,0.00427716,0,0,0,0.019674936
40228,0.007909605,0.007909605,0.003389831,0,0,0,0.01920904
40229,0.008301051,0.006640841,0.003320421,0,0,0,0.018262313
40241,0.007217848,0.00656168,0.002624672,0.001312336,0,0,0.017716535
40242,0.007476636,0.007476636,0.003738318,0,0,0,0.018691589
40243,0.007117438,0.007117438,0.005338078,0,0,0,0.019572954
40245,0.006752609,0.005524862,0.001841621,0.001841621,0,0,0.015960712
40258,0.007751938,0.008527132,0,0,0,0,0.01627907
40272,0.007683215,0.005910165,0.002364066,0,0,0,0.015957447
40291,0.007796258,0.007276507,0.002079002,0.001559252,0,0,0.018711019
40299,0.006862745,0.007352941,0.002941176,0.001470588,0,0,0.018627451
40310,0,0,0,0,0,0,0
40311,0.018315018,0.021978022,0,0,0,0,0.04029304
40312,0.01843318,0,0,0,0,0,0.01843318
40313,0.030612245,0,0,0,0,0,0.030612245
40316,0,0,0,0,0,0,0
40322,0.026315789,0,0,0,0,0,0.026315789
40324,0.007078811,0.00660689,0.002359604,0.001415762,0,0,0.017461067
40328,0.042553191,0,0,0,0,0,0.042553191
40330,0.009661836,0.010869565,0,0,0,0,0.020531401
40336,0.008403361,0.008403361,0,0,0,0,0.016806723
40337,0.014084507,0.014084507,0,0,0,0,0.028169014
40342,0.00877193,0.007797271,0.002923977,0,0,0,0.019493177
40346,0,0,0,0,0,0,0
40347,0.020979021,0,0,0,0,0,0.020979021
40348,0,0,0,0,0,0,0
40350,0,0,0,0,0,0,0
40351,0.01310616,0.010484928,0.002621232,0,0,0,0.02621232
40353,0.01194354,0.010857763,0.004343105,0,0,0,0.027144408
40356,0.007522837,0.006985492,0.003761419,0,0,0,0.018269747
40358,0,0,0,0,0,0,0
40359,0.006896552,0.010344828,0,0,0,0,0.017241379
40360,0.007246377,0.014492754,0,0,0,0,0.02173913
40361,0.01038961,0.009090909,0.005194805,0,0,0,0.024675325
40363,0,0,0,0,0,0,0
40370,0.024,0,0,0,0,0,0.024
40371,0.019230769,0,0,0,0,0,0.019230769
40372,0.029126214,0,0,0,0,0,0.029126214
40374,0.03030303,0,0,0,0,0,0.03030303
40379,0,0.018867925,0,0,0,0,0.018867925
40380,0.014492754,0.018115942,0,0,0,0,0.032608696
40383,0.009009009,0.009009009,0.002702703,0.001801802,0,0,0.022522523
40385,0.03125,0,0,0,0,0,0.03125
40387,0,0,0,0,0,0,0
40390,0.010909091,0.014545455,0,0,0,0,0.025454545
40391,0.011096606,0.009138381,0.003263708,0,0,0,0.023498695
40402,0.018691589,0,0,0,0,0,0.018691589
40403,0.011352886,0.00756859,0.003784295,0,0,0,0.022705771
40409,0.022058824,0,0,0,0,0,0.022058824
40419,0.025157233,0,0,0,0,0,0.025157233
40422,0.012539185,0.010449321,0.004179728,0,0,0,0.027168234
40437,0.017964072,0.017964072,0,0,0,0,0.035928144
40440,0.021052632,0,0,0,0,0,0.021052632
40442,0,0,0,0,0,0,0
40444,0.010526316,0.00877193,0.003508772,0,0,0,0.022807018
40445,0,0,0,0,0,0,0
40447,0.016949153,0.012711864,0,0,0,0,0.029661017
40456,0.011940299,0.011940299,0,0,0,0,0.023880597
40460,0,0,0,0,0,0,0
40461,0.020408163,0,0,0,0,0,0.020408163
40464,0,0,0,0,0,0,0
40468,0.026666667,0,0,0,0,0,0.026666667
40472,0,0,0,0,0,0,0
40475,0.009482759,0.007327586,0.002155172,0.001293103,0,0,0.020258621
40481,0,0,0,0,0,0,0
40484,0.01659751,0.014522822,0,0,0,0,0.031120332
40486,0,0,0,0,0,0,0
40489,0.022222222,0.022222222,0,0,0,0,0.044444444
40502,0.01003861,0.008494208,0.002316602,0.001544402,0,0,0.022393822
40503,0.010590015,0.010590015,0.003782148,0,0,0,0.024962179
40504,0.008279669,0.006439742,0.001839926,0,0,0,0.016559338
40505,0.009466437,0.010327022,0.00172117,0,0,0,0.02151463
40507,0.031578947,0,0,0,0,0,0.031578947
40508,0.007225434,0.00867052,0,0,0,0,0.015895954
40509,0.007890584,0.007364545,0.003156234,0.002630195,0,0,0.021041557
40510,0,0,0,0,0,0,0
40511,0.006896552,0.006206897,0.002758621,0,0,0,0.015862069
40513,0.007648184,0.011472275,0,0,0,0,0.019120459
40514,0.00672043,0.008064516,0.005376344,0,0,0,0.02016129
40515,0.008766803,0.00818235,0.002922268,0.001753361,0,0,0.021624781
40516,0,0,0,0,0,0,0
40517,0.011117613,0.0093622,0.003510825,0,0,0,0.023990638
40601,0.006652807,0.007068607,0.001663202,0.000831601,0,0,0.016216216
40604,0,0,0,0,0,0,0
40701,0.010156971,0.011080332,0.003693444,0,0,0,0.024930748
40729,0.014084507,0.009389671,0,0,0,0,0.023474178
40734,0.029850746,0,0,0,0,0,0.029850746
40737,0,0,0,0,0,0,0
40740,0.017857143,0,0,0,0,0,0.017857143
40741,0.013142174,0.014336918,0.004778973,0,0,0,0.032258065
40743,0,0,0,0,0,0,0
40744,0.014184397,0.009929078,0.004255319,0,0,0,0.028368794
40759,0,0,0,0,0,0,0
40763,0,0,0,0,0,0,0
40769,0.010291595,0.008576329,0,0,0,0,0.018867925
40771,0,0,0,0,0,0,0
40806,0.026315789,0,0,0,0,0,0.026315789
40807,0,0,0,0,0,0,0
40810,0,0,0,0,0,0,0
40813,0,0,0,0,0,0,0
40815,0,0,0,0,0,0,0
40819,0,0,0,0,0,0,0
40820,0,0,0,0,0,0,0
40823,0.019230769,0,0,0,0,0,0.019230769
40824,0,0,0,0,0,0,
40826,0,0,0,0,0,0,0
40827,0,0,0,0,0,0,0
40828,0.028037383,0,0,0,0,0,0.028037383
40829,0,0,0,0,0,0,0
40831,0.018181818,0,0,0,0,0,0.018181818
40845,0,0,0,0,0,0,0
40854,0,0,0,0,0,0,0
40855,0,0,0,0,0,0,0
40856,0,0,0,0,0,0,0
40862,0,0,0,0,0,0,0
40863,0,0,0,0,0,0,0
40865,0,0,0,0,0,0,0
40868,0,0,0,0,0,0,0
40870,0,0,0,0,0,0,0
40873,0,0,0,0,0,0,0
40902,0,0,0,0,0,0,
40903,0,0,0,0,0,0,0
40906,0.013404826,0.013404826,0,0,0,0,0.026809651
40914,0,0,0,0,0,0,0
40915,0,0,0,0,0,0,0
40923,0,0,0,0,0,0,0
40927,0,0,0,0,0,0,0
40935,0,0,0,0,0,0,0
40939,0,0,0,0,0,0,0
40940,0,0,0,0,0,0,0
40941,0,0,0,0,0,0,0
40943,0,0,0,0,0,0,0
40949,0,0,0,0,0,0,0
40953,0,0,0,0,0,0,0
40958,0,0,0,0,0,0,0
40962,0.015594542,0.015594542,0.005847953,0,0,0,0.037037037
40965,0.013605442,0.013605442,0,0,0,0,0.027210884
40972,0,0,0,0,0,0,0
40977,0.018382353,0.011029412,0,0,0,0,0.029411765
40988,0,0,0,0,0,0,0
41001,0.006936416,0.005780347,0.003468208,0,0,0,0.016184971
41002,0.030927835,0,0,0,0,0,0.030927835
41003,0.020408163,0,0,0,0,0,0.020408163
41004,0.018181818,0,0,0,0,0,0.018181818
41005,0.008050089,0.006261181,0.003577818,0,0,0,0.017889088
41006,0.015384615,0,0,0,0,0,0.015384615
41007,0,0.021164021,0,0,0,0,0.021164021
41008,0.006451613,0.009677419,0,0,0,0,0.016129032
41010,0,0,0,0,0,0,0
41011,0.008680556,0.009548611,0.003472222,0,0,0,0.021701389
41014,0.00974026,0.012987013,0,0,0,0,0.022727273
41015,0.009183673,0.007142857,0.005102041,0,0,0,0.021428571
41016,0.010989011,0.014652015,0,0,0,0,0.025641026
41017,0.008032129,0.005522088,0.00251004,0.001506024,0,0,0.017570281
41018,0.008695652,0.007246377,0.003623188,0,0,0,0.019565217
41030,0.010830325,0.010830325,0,0,0,0,0.02166065
41031,0.011730205,0.01026393,0.004398827,0,0,0,0.026392962
41033,0,0,0,0,0,0,0
41034,0,0,0,0,0,0,0
41035,0.008438819,0.008438819,0.004219409,0,0,0,0.021097046
41039,0.026785714,0,0,0,0,0,0.026785714
41040,0.016339869,0.016339869,0,0,0,0,0.032679739
41041,0.01369863,0.020547945,0,0,0,0,0.034246575
41042,0.007670569,0.007266855,0.002825999,0.000807428,0,0,0.018570852
41043,0,0,0,0,0,0,0
41044,0,0,0,0,0,0,0
41045,0,0,0,0,0,0,0
41046,0,0,0,0,0,0,0
41048,0.007173601,0.004304161,0.004304161,0,0,0,0.015781923
41049,0.034090909,0,0,0,0,0,0.034090909
41051,0.005860806,0.006593407,0.002930403,0.001465201,0,0,0.016849817
41052,0,0,0,0,0,0,0
41055,0,0,0,0,0,0,0
41056,0.011804384,0.008431703,0.005059022,0,0,0,0.02529511
41059,0.0234375,0,0,0,0,0,0.0234375
41063,0.021428571,0,0,0,0,0,0.021428571
41064,0.02739726,0,0,0,0,0,0.02739726
41071,0.00972973,0.008648649,0.003243243,0,0,0,0.021621622
41073,0.006920415,0.01384083,0,0,0,0,0.020761246
41074,0.017021277,0,0,0,0,0,0.017021277
41075,0.009840098,0.007380074,0.003690037,0,0,0,0.020910209
41076,0.007444169,0.008684864,0.00248139,0,0,0,0.018610422
41080,0.024390244,0,0,0,0,0,0.024390244
41083,0,0,0,0,0,0,0
41085,0,0,0,0,0,0,0
41086,0,0,0,0,0,0,0
41091,0.005112474,0.00408998,0.00204499,0.003067485,0,0,0.014314928
41092,0.01863354,0,0,0,0,0,0.01863354
41093,0,0,0,0,0,0,0
41094,0.009404389,0.006269592,0.006269592,0,0,0,0.021943574
41095,0,0.018404908,0,0,0,0,0.018404908
41097,0.010380623,0.006920415,0,0,0,0,0.017301038
41098,0,0,0,0,0,0,0
41101,0.009873061,0.007052186,0.004231312,0,0,0,0.021156559
41102,0.00887199,0.007604563,0.005069708,0,0,0,0.021546261
41121,0,0,0,0,0,0,0
41124,0,0,0,0,0,0,0
41129,0.008064516,0.010752688,0,0,0,0,0.018817204
41132,0,0,0,0,0,0,0
41139,0.011594203,0.014492754,0,0,0,0,0.026086957
41141,0.035294118,0,0,0,0,0,0.035294118
41143,0.013084112,0.009345794,0,0,0,0,0.022429907
41144,0.015384615,0.015384615,0,0,0,0,0.030769231
41146,0,0,0,0,0,0,0
41149,0,0,0,0,0,0,0
41159,0,0,0,0,0,0,0
41164,0.013363029,0.017817372,0,0,0,0,0.031180401
41166,0,0,0,0,0,0,0
41168,0.026315789,0,0,0,0,0,0.026315789
41169,0,0.020920502,0,0,0,0,0.020920502
41171,0,0.030769231,0,0,0,0,0.030769231
41174,0,0,0,0,0,0,0
41175,0.014150943,0.014150943,0,0,0,0,0.028301887
41179,0.015503876,0.011627907,0,0,0,0,0.027131783
41180,0,0,0,0,0,0,0
41183,0,0,0,0,0,0,0
41189,0,0,0,0,0,0,0
41203,0,0,0,0,0,0,0
41204,0,0,0,0,0,0,0
41214,0,0,0,0,0,0,0
41216,0,0,0,0,0,0,0
41219,0,0,0,0,0,0,0
41222,0.047058824,0,0,0,0,0,0.047058824
41224,0.026666667,0,0,0,0,0,0.026666667
41230,0.014354067,0.016746411,0,0,0,0,0.031100478
41231,0,0,0,0,0,0,0
41232,0,0,0,0,0,0,0
41234,0,0,0,0,0,0,0
41238,0,0,0,0,0,0,0
41240,0.012875536,0.012875536,0,0,0,0,0.025751073
41250,0,0,0,0,0,0,0
41254,0,0,0,0,0,0,0
41255,0,0,0,0,0,0,0
41256,0.025641026,0,0,0,0,0,0.025641026
41257,0,0,0,0,0,0,0
41260,0,0,0,0,0,0,0
41262,0,0,0,0,0,0,0
41263,0,0,0,0,0,0,0
41264,0,0,0,0,0,0,0
41265,0,0,0,0,0,0,0
41267,0,0,0,0,0,0,0
41268,0,0,0,0,0,0,0
41274,0,0,0,0,0,0,0
41301,0.021276596,0.015957447,0,0,0,0,0.037234043
41311,0.01025641,0.01025641,0,0,0,0,0.020512821
41314,0.022556391,0,0,0,0,0,0.022556391
41317,0,0,0,0,0,0,0
41332,0,0,0,0,0,0,0
41339,0.015151515,0.018181818,0,0,0,0,0.033333333
41348,0,0,0,0,0,0,0
41352,0,0,0,0,0,0,0
41360,0,0,0,0,0,0,0
41365,0,0,0,0,0,0,0
41385,0,0,0,0,0,0,0
41408,0,0,0,0,0,0,0
41421,0,0,0,0,0,0,0
41425,0,0,0,0,0,0,0
41464,0,0,0,0,0,0,0
41465,0.025280899,0.016853933,0.005617978,0,0,0,0.047752809
41472,0.016129032,0.016129032,0,0,0,0,0.032258065
41501,0.011782032,0.008836524,0.002945508,0,0,0,0.023564065
41503,0,0,0,0,0,0,0
41512,0,0,0,0,0,0,0
41513,0,0,0,0,0,0,0
41514,0.026086957,0,0,0,0,0,0.026086957
41519,0,0,0,0,0,0,0
41522,0.031007752,0,0,0,0,0,0.031007752
41524,0,0,0,0,0,0,0
41527,0,0,0,0,0,0,0
41528,0,0,0,0,0,0,0
41531,0,0,0,0,0,0,0
41535,0,0,0,0,0,0,0
41537,0.029850746,0,0,0,0,0,0.029850746
41539,0,0,0,0,0,0,0
41540,0,0,0,0,0,0,0
41543,0,0,0,0,0,0,0
41544,0,0,0,0,0,0,0
41548,0,0,0,0,0,0,0
41553,0,0,0,0,0,0,0
41554,0,0,0,0,0,0,0
41555,0,0,0,0,0,0,0
41557,0,0,0,0,0,0,0
41558,0,0,0,0,0,0,0
41559,0,0,0,0,0,0,0
41560,0,0,0,0,0,0,0
41562,0.025316456,0,0,0,0,0,0.025316456
41563,0,0,0,0,0,0,
41564,0,0,0,0,0,0,0
41568,0,0,0,0,0,0,0
41571,0,0,0,0,0,0,0
41572,0.037037037,0,0,0,0,0,0.037037037
41601,0,0,0,0,0,0,0
41602,0,0,0,0,0,0,0
41603,0,0,0,0,0,0,0
41604,0,0,0,0,0,0,
41605,0,0,0,0,0,0,0
41606,0,0,0,0,0,0,0
41607,0,0,0,0,0,0,0
41615,0,0,0,0,0,0,0
41616,0,0,0,0,0,0,0
41622,0,0,0,0,0,0,0
41630,0,0,0,0,0,0,0
41631,0,0,0,0,0,0,0
41632,0,0,0,0,0,0,0
41635,0.030927835,0,0,0,0,0,0.030927835
41636,0,0,0,0,0,0,0
41640,0,0,0,0,0,0,0
41642,0,0,0,0,0,0,0
41645,0,0,0,0,0,0,0
41647,0,0,0,0,0,0,0
41649,0.047058824,0,0,0,0,0,0.047058824
41650,0,0,0,0,0,0,0
41653,0.015544041,0.018134715,0,0,0,0,0.033678756
41655,0,0,0,0,0,0,0
41659,0,0,0,0,0,0,0
41660,0,0,0,0,0,0,0
41666,0,0,0,0,0,0,0
41667,0,0,0,0,0,0,0
41669,0,0,0,0,0,0,0
41701,0.014423077,0.014423077,0,0,0,0,0.028846154
41712,0,0,0,0,0,0,0
41713,0,0,0,0,0,0,0
41714,0,0,0,0,0,0,0
41719,0,0,0,0,0,0,0
41721,0,0,0,0,0,0,0
41722,0.03125,0,0,0,0,0,0.03125
41723,0,0,0,0,0,0,0
41725,0,0,0,0,0,0,0
41727,0,0,0,0,0,0,0
41729,0,0,0,0,0,0,0
41731,0,0,0,0,0,0,0
41739,0,0,0,0,0,0,0
41740,0,0,0,0,0,0,0
41746,0,0,0,0,0,0,0
41749,0,0.041666667,0,0,0,0,0.041666667
41751,0,0,0,0,0,0,0
41754,0,0,0,0,0,0,0
41759,0,0,0,0,0,0,0
41763,0,0,0,0,0,0,0
41764,0,0,0,0,0,0,0
41773,0,0,0,0,0,0,0
41774,0.049382716,0,0,0,0,0,0.049382716
41776,0.054545455,0,0,0,0,0,0.054545455
41777,0,0,0,0,0,0,0
41804,0,0,0,0,0,0,0
41815,0,0,0,0,0,0,0
41817,0,0,0,0,0,0,0
41821,0,0,0,0,0,0,0
41822,0.038461538,0,0,0,0,0,0.038461538
41824,0,0,0,0,0,0,0
41825,0,0,0,0,0,0,0
41826,0,0,0,0,0,0,0
41828,0,0,0,0,0,0,0
41831,0,0,0,0,0,0,0
41832,0,0,0,0,0,0,0
41833,0,0,0,0,0,0,0
41834,0,0,0,0,0,0,0
41835,0,0,0,0,0,0,0
41836,0,0,0,0,0,0,0
41837,0,0,0,0,0,0,0
41838,0,0,0,0,0,0,0
41839,0,0,0,0,0,0,0
41840,0,0,0,0,0,0,0
41843,0,0,0,0,0,0,0
41844,0,0,0,0,0,0,0
41845,0,0,0,0,0,0,0
41847,0,0,0,0,0,0,0
41855,0,0,0,0,0,0,0
41858,0.016949153,0.012711864,0,0,0,0,0.029661017
41862,0,0,0,0,0,0,0
42001,0.010486891,0.008988764,0.003745318,0,0,0,0.023220974
42003,0.009884679,0.009884679,0.00247117,0,0,0,0.022240527
42020,0,0.03125,0,0,0,0,0.03125
42021,0.032786885,0,0,0,0,0,0.032786885
42023,0.03125,0,0,0,0,0,0.03125
42024,0,0,0,0,0,0,0
42025,0.014302741,0.014302741,0.005959476,0,0,0,0.034564958
42027,0,0.031578947,0,0,0,0,0.031578947
42028,0,0,0,0,0,0,0
42029,0.01056338,0.017605634,0,0,0,0,0.028169014
42031,0.016129032,0.016129032,0,0,0,0,0.032258065
42035,0,0,0,0,0,0,0
42036,0,0,0,0,0,0,0
42038,0.014778325,0.014778325,0,0,0,0,0.02955665
42039,0,0,0,0,0,0,0
42040,0,0,0,0,0,0,0
42041,0.012195122,0.018292683,0,0,0,0,0.030487805
42044,0.013333333,0.026666667,0,0,0,0,0.04
42045,0.02173913,0,0,0,0,0,0.02173913
42048,0.052631579,0,0,0,0,0,0.052631579
42049,0,0.057142857,0,0,0,0,0.057142857
42050,0.020408163,0,0,0,0,0,0.020408163
42051,0,0.03125,0,0,0,0,0.03125
42053,0,0.023148148,0,0,0,0,0.023148148
42054,0,0,0,0,0,0,0
42055,0.026548673,0,0,0,0,0,0.026548673
42056,0,0,0,0,0,0,0
42058,0.019417476,0,0,0,0,0,0.019417476
42064,0.009433962,0.01572327,0,0,0,0,0.025157233
42066,0.012944984,0.011866235,0.004314995,0.002157497,0,0,0.031283711
42069,0,0,0,0,0,0,0
42071,0.013852814,0.012121212,0.004329004,0.002597403,0,0,0.032900433
42076,0,0,0,0,0,0,0
42078,0,0,0,0,0,0,0
42079,0,0,0,0,0,0,0
42081,0.034090909,0,0,0,0,0,0.034090909
42082,0.025,0,0,0,0,0,0.025
42083,0,0,0,0,0,0,0
42085,0,0,0,0,0,0,0
42086,0.010471204,0.015706806,0,0,0,0,0.02617801
42087,0.033333333,0,0,0,0,0,0.033333333
42088,0.028571429,0,0,0,0,0,0.028571429
42101,0.015310586,0.013560805,0.003499563,0.000874891,0,0,0.033245844
42102,0.042857143,0,0,0,0,0,0.042857143
42103,0.011542497,0.009443861,0.00524659,0,0,0,0.026232949
42104,0.01183432,0.013806706,0.005259698,0.003287311,0,0,0.034188034
42120,0.02247191,0,0,0,0,0,0.02247191
42122,0.014218009,0.014218009,0.009478673,0,0,0,0.037914692
42123,0,0,0,0,0,0,0
42127,0.022813688,0.019011407,0,0,0,0,0.041825095
42129,0.018315018,0.018315018,0,0,0,0,0.036630037
42133,0,0,0,0,0,0,0
42134,0.016064257,0.010709505,0.005354752,0,0,0,0.032128514
42140,0,0,0,0,0,0,0
42141,0.014855356,0.014855356,0.003909304,0.002345582,0,0,0.035965598
42154,0,0,0,0,0,0,0
42156,0,0,0,0,0,0,0
42157,0,0,0,0,0,0,
42159,0,0,0,0,0,0,0
42160,0,0.048780488,0,0,0,0,0.048780488
42164,0.015360983,0.010752688,0.004608295,0,0,0,0.030721966
42166,0.033333333,0,0,0,0,0,0.033333333
42167,0.022580645,0.016129032,0.006451613,0,0,0,0.04516129
42170,0,0,0,0,0,0,0
42171,0.016556291,0.01986755,0,0,0,0,0.036423841
42202,0.020618557,0,0,0,0,0,0.020618557
42204,0,0,0,0,0,0,0
42206,0.016736402,0.012552301,0,0,0,0,0.029288703
42207,0.041666667,0,0,0,0,0,0.041666667
42210,0.017857143,0.017857143,0,0,0,0,0.035714286
42211,0.014625229,0.010968921,0.005484461,0,0,0,0.031078611
42214,0,0,0,0,0,0,0
42215,0,0,0,0,0,0,0
42217,0,0.033557047,0,0,0,0,0.033557047
42220,0.015748031,0.015748031,0,0,0,0,0.031496063
42223,0,0,0,0,0,0,0
42232,0,0,0,0,0,0,0
42234,0,0,0,0,0,0,0
42236,0,0,0,0,0,0,0
42240,0.010410642,0.008675535,0.002891845,0.001156738,0,0,0.02313476
42254,0,0,0,0,0,0,0
42256,0.015789474,0.021052632,0,0,0,0,0.036842105
42259,0,0,0,0,0,0,0
42261,0.015075377,0.015075377,0.005025126,0,0,0,0.035175879
42262,0.009933775,0,0,0,0,0,0.009933775
42265,0,0,0,0,0,0,0
42266,0,0,0,0,0,0,0
42273,0,0,0,0,0,0,0
42274,0,0.038461538,0,0,0,0,0.038461538
42275,0,0,0,0,0,0,0
42276,0.014634146,0.01300813,0.003252033,0,0,0,0.030894309
42280,0,0,0,0,0,0,0
42285,0,0,0,0,0,0,0
42286,0,0,0,0,0,0,0
42301,0.01242236,0.011904762,0.004658385,0.001552795,0,0,0.030538302
42303,0.012863535,0.011744966,0.003914989,0.001677852,0,0,0.030201342
42320,0.011940299,0.014925373,0,0,0,0,0.026865672
42321,0,0,0,0,0,0,0
42323,0,0,0,0,0,0,0
42324,0,0,0,0,0,0,0
42325,0,0.036585366,0,0,0,0,0.036585366
42326,0,0,0,0,0,0,0
42327,0.011764706,0.023529412,0,0,0,0,0.035294118
42328,0,0,0,0,0,0,0
42330,0.014792899,0.017751479,0,0,0,0,0.032544379
42333,0,0,0,0,0,0,0
42337,0,0,0,0,0,0,0
42339,0,0,0,0,0,0,0
42343,0.040540541,0,0,0,0,0,0.040540541
42344,0,0,0,0,0,0,0
42345,0.011682243,0.01635514,0.004672897,0,0,0,0.03271028
42347,0.016194332,0.016194332,0,0,0,0,0.032388664
42348,0.009803922,0.019607843,0,0,0,0,0.029411765
42349,0,0,0,0,0,0,0
42350,0,0,0,0,0,0,0
42351,0.016759777,0.016759777,0,0,0,0,0.033519553
42352,0.025641026,0,0,0,0,0,0.025641026
42354,0,0,0,0,0,0,0
42355,0.037037037,0,0,0,0,0,0.037037037
42361,0,0,0,0,0,0,0
42366,0.010989011,0.007326007,0.010989011,0,0,0,0.029304029
42367,0,0,0,0,0,0,0
42368,0,0,0,0,0,0,0
42369,0,0,0,0,0,0,0
42371,0,0,0,0,0,0,0
42372,0.042857143,0,0,0,0,0,0.042857143
42376,0.014388489,0.014388489,0,0,0,0,0.028776978
42378,0,0.027586207,0,0,0,0,0.027586207
42404,0,0,0,0,0,0,0
42406,0,0.025862069,0,0,0,0,0.025862069
42408,0.012765957,0.012765957,0,0,0,0,0.025531915
42409,0,0,0,0,0,0,0
42410,0,0,0,0,0,0,0
42411,0,0,0,0,0,0,0
42413,0,0.023809524,0,0,0,0,0.023809524
42420,0.01299505,0.011757426,0.003094059,0.001856436,0,0,0.02970297
42431,0.011775362,0.009057971,0.003623188,0,0,0,0.024456522
42436,0,0,0,0,0,0,0
42437,0.013245033,0.009933775,0.006622517,0,0,0,0.029801325
42440,0,0,0,0,0,0,0
42441,0,0,0,0,0,0,0
42442,0.025641026,0,0,0,0,0,0.025641026
42445,0.013071895,0.013071895,0,0,0,0,0.026143791
42450,0.025974026,0,0,0,0,0,0.025974026
42451,0,0,0,0,0,0,0
42452,0.028846154,0,0,0,0,0,0.028846154
42453,0,0,0,0,0,0,0
42455,0,0.02919708,0,0,0,0,0.02919708
42456,0.028169014,0,0,0,0,0,0.028169014
42458,0,0,0,0,0,0,0
42459,0.018181818,0.018181818,0,0,0,0,0.036363636
42461,0,0,0,0,0,0,0
42462,0,0,0,0,0,0,0
42464,0.04,0,0,0,0,0,0.04
42501,0.015600624,0.015600624,0.004680187,0,0,0,0.035881435
42503,0.011840689,0.011840689,0.002152853,0.002152853,0,0,0.027987083
42516,0,0,0,0,0,0,0
42518,0.025210084,0,0,0,0,0,0.025210084
42519,0,0.033613445,0,0,0,0,0.033613445
42528,0.035714286,0,0,0,0,0,0.035714286
42533,0,0,0,0,0,0,0
42539,0.019230769,0.019230769,0,0,0,0,0.038461538
42541,0,0,0,0,0,0,0
42544,0.01793722,0.01793722,0,0,0,0,0.035874439
42553,0.019138756,0.019138756,0,0,0,0,0.038277512
42565,0,0,0,0,0,0,0
42566,0,0,0,0,0,0,0
42567,0.023255814,0.013953488,0,0,0,0,0.037209302
42602,0.014245014,0.01994302,0,0,0,0,0.034188034
42603,0,0,0,0,0,0,0
42629,0.021390374,0.021390374,0,0,0,0,0.042780749
42631,0,0,0,0,0,0,0
42633,0.012820513,0.011396011,0.002849003,0,0,0,0.027065527
42634,0,0,0,0,0,0,0
42635,0.026548673,0,0,0,0,0,0.026548673
42642,0.024,0.02,0.006,0,0,0,0.05
42647,0.026785714,0,0,0,0,0,0.026785714
42649,0,0,0,0,0,0,0
42653,0,0.027777778,0,0,0,0,0.027777778
