Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
Seychelles,42267.17485676684,42821.953640203734,43759.69660851787,45050.774686824225,46295.23791256247,47483.261655317794,48732.56353842649,49897.35310853011,51030.9260824839,52208.660194341646,53545.313544985605,54974.35379318634,56203.89287205372,57309.17246206396,58315.18962773768,59263.83704572474,60099.32668413079,60895.59862396664,61701.15051152029,62511.45938275718,63155.335046061315,63797.1829451887,64464.00359972069,65065.414104177136,65549.78026331686,66040.72293194522,66576.73363262413,67114.44059678075,67690.93790549293,68348.35813749628,69253.49988780559,70433.047557295,71728.70518511922,73024.5584621378,74261.25955390619,75431.95849715499,76532.11127226465,77641.36303103625,78684.62662325567,79689.06393511896
Sierra Leone,2321761.241325556,2325053.8176517542,2346653.7221853067,2384542.6343820035,2425449.8546757763,2475256.0082304347,2513424.758928603,2555121.0399419894,2603843.8495603576,2657080.523222077,2702846.426149835,2746018.0698254295,2800784.9679931668,2863702.3231670917,2929728.977367233,2991398.5535962614,3060344.769308601,3126439.9603505163,3192501.6971899015,3261145.7173181796,3344693.223879012,3432285.5683405516,3527528.5021295347,3627331.9707833207,3736418.6341349618,3843806.123546041,3945342.4583758595,4047056.668142092,4141983.533368801,4225211.676995097,4279246.692429787,4302043.8067715,4303512.730105275,4297311.844398169,4297803.567260873,4311674.158651974,4325680.319245845,4340385.315168323,4359000.651140684,4368782.642762231
Singapore,1626286.9017304229,1708504.232867388,1769970.6018882124,1812889.519982214,1855203.4648319315,1890255.14010617,1927299.298462605,1963150.8735940615,1994096.9300709,2023134.7327909824,2063099.6673622332,2109911.662003992,2150164.0072538005,2185930.255214971,2220913.6289544757,2262063.39332019,2299178.7792685586,2340539.5374884657,2385381.576789239,2434679.975518505,2479021.8680272046,2528606.694813727,2577699.7333970647,2627801.5611644587,2674704.214176506,2722721.093033116,2773512.873237321,2822062.473259169,2873710.0063196463,2931883.3157954505,3010062.65566894,3110010.8817485706,3222253.602232554,3336596.5245199716,3446146.9983703177,3550968.1308653606,3658747.9345096666,3770862.0269967187,3882043.6608567312,3998101.5715081748
Slovak Republic,4103014.180685124,4198226.813649265,4248845.530616615,4286890.375079237,4327525.416235789,4369151.350284018,4397520.876110607,4428935.042568194,4448912.1596337585,4500062.963445654,4532892.308268883,4568422.864164239,4609091.547349261,4640113.255220141,4695447.417795554,4748624.41838343,4788629.361113867,4835646.92393009,4881819.70858665,4926825.794840146,4971823.801434333,5014979.276448043,5053532.232137203,5091575.786676155,5131810.278282099,5169821.569323495,5203594.347092226,5231202.813342946,5255088.08409296,5277665.236899262,5295694.199303821,5311312.178180982,5324084.055792574,5334618.470394608,5346232.2040246,5360461.847753813,5368293.646478337,5374725.513363909,5382360.562503725,5387335.588514382
Slovenia,1588580.166708539,1592983.728836967,1603631.9969386773,1619987.394611283,1636075.9525411283,1652615.1885814157,1667183.493475449,1681282.2823677207,1695784.9399685452,1710948.130528332,1726325.1695519404,1741621.343217837,1755712.8225888894,1769724.7703197987,1784295.3288870852,1799559.813442042,1817097.706046663,1835661.6600370642,1854981.2143505716,1873713.9026834946,1890473.1374911556,1905019.1235331183,1918469.3105899564,1930125.590455821,1941519.2787620293,1952964.6981023198,1964384.7091380523,1975868.9943203214,1986364.3080051257,1994949.3103323642,2000323.1115313072,2002426.7448213885,2001071.2097914333,1997317.9340632593,1993428.4986904874,1991070.7005314436,1987827.7571157326,1984847.6701472907,1981665.8088750446,1976345.098018903
Solomon Islands,117735.08642776072,121622.75177632831,125199.71011102339,128467.85354148806,131923.67122450855,135527.50276068598,140471.17007045326,145627.24960340024,150949.89619414386,156386.78479891707,161833.93973406457,167368.33265246905,173367.10445882584,179715.59467677883,186374.20438716531,193279.23104462202,200135.0832090773,207191.58014974592,214396.52596002782,221781.64711610292,229555.609164824,237657.01475462364,246005.09101148497,254615.2848795657,262911.5368647841,271037.4755258629,279125.823869825,287143.6995644041,295193.23321714957,303354.19672774884,311894.784219406,320683.23509042594,329946.7743308752,339751.542856481,349718.6606851532,359369.4936210817,369654.2022807686,380011.57371607574,390438.2124902822,401270.63523158844
Somalia,2393366.4742531804,2809423.8749688044,2987942.114039641,3041217.0014678575,3110777.7931334293,3177089.8979260894,3199946.84552419,3252966.2664222093,3267414.634622422,3367252.933625104,3419260.5049344925,3483592.9551767176,3577678.7112625735,3667830.1539796107,3882894.3990803324,4155242.232407229,4434853.358198287,4778357.393247094,5134400.6103408355,5477965.517707311,5800672.54833713,6089648.715481976,6330974.59078167,6557228.616994698,6783801.765641352,6990301.620491976,7165899.253057504,7303295.087459287,7413103.259936253,7501029.164476775,7565917.283688214,7618845.845211839,7662320.409112053,7705049.130377492,7764166.87169694,7841934.516099138,7927283.706602076,8026812.980184732,8143195.65541441,8257410.306637021
South Africa,17449786.073594015,17903646.30192898,18392921.11967488,18911927.649085913,19438369.94066994,19970358.19910623,20508407.78393258,21049040.8450821,21603813.974867932,22186195.61057842,22803316.257351443,23459433.477508817,24146738.369005375,24854380.991602715,25564550.850259434,26264112.839195944,26948473.261519413,27622662.501731995,28299179.471444048,28993786.824751947,29716174.538605113,30471254.551602457,31256307.51403402,32060210.3082448,32869475.808009584,33677970.100550026,34484023.74941538,35289956.99156901,36096890.34815097,36908220.544225246,37727340.594494775,38553666.18250266,39384597.919069484,40220002.03326395,41059166.501798525,41900274.232568964,42743007.80259313,43587194.72048947,44430703.39184812,45271282.82407209
South Sudan,3002961.7625561026,3031490.6956118937,3078934.7886984786,3143630.693774927,3207795.689508131,3273516.4991751257,3345296.289634194,3416774.303123609,3490468.178927348,3566988.7436249116,3645188.2059450056,3723516.357630995,3799571.6474972507,3879712.923167645,3969956.0191474026,4073356.4486579327,4192658.654414748,4325441.9052367695,4467928.802535355,4611888.211025319,4749645.2973303925,4880215.215260175,5006578.752772996,5125439.757185742,5236080.585497118,5341692.795041244,5444135.282094422,5541805.996517399,5628896.698868833,5698726.637622173,5748324.882547545,5774258.958615801,5778603.782397411,5771564.0129424175,5766796.831475403,5772706.744057626,5793195.818204994,5825206.633844783,5861004.24493247,5889485.252897933
Spain,30212858.356394965,30632166.735129926,31022114.98299492,31373036.083296757,31725794.41914477,32073087.29801818,32403330.80628922,32734112.861394472,33071694.04780747,33409236.19298269,33775921.43797907,34168573.02811117,34589694.40134416,35025852.806734264,35445339.37403687,35845892.39208837,36224262.57294622,36573622.88999542,36892116.9120982,37183318.892841,37453336.68506843,37699170.075249195,37913677.20965689,38104215.02098367,38274846.05447213,38419253.72761317,38533055.93475814,38621462.61438608,38700687.00890843,38789884.000779204,38900534.030785255,39039528.719574176,39205769.98812636,39388198.27649241,39571145.794522114,39747086.95650516,39912120.42325012,40066752.79727181,40218817.3782829,40380642.81168585
Sri Lanka,9953199.12424322,10088116.152884264,10296917.117947139,10572112.452354686,10845574.059050582,11123369.149361558,11396497.138884258,11662954.961350325,11932387.776053332,12207950.207489356,12484653.304243367,12760324.664453154,13021906.593426315,13277052.041333895,13526678.466600996,13768562.73581526,14012820.175775856,14253800.254489172,14498195.987985255,14744610.128694074,14987129.15746448,15228883.74339198,15479362.768149264,15725316.463286389,15968013.44955654,16210189.044619609,16452243.331436284,16695862.012549642,16933225.37984925,17158815.876225777,17366566.015652493,17555282.386218797,17721636.74262973,17872664.253130004,18022140.58566847,18178264.19190479,18325899.038316324,18472705.801286288,18614817.759932443,18739839.506295383
St. Kitts and Nevis,51068.315117169754,51451.09827302096,51238.969947087026,50474.10200677414,49724.82323102797,48915.66422181245,48094.91971992138,47310.65111059246,46520.16359227385,45755.20370244952,45100.15942350996,44589.59938603162,44318.03774236556,44177.97018254976,44103.23364266096,44070.04443494338,43978.95277110586,43883.41201055522,43728.4609050345,43537.77165677488,43371.35768112522,43201.37791826727,42937.05644009919,42686.12068719496,42430.91946534393,42135.597072121505,41786.553335006596,41378.2570394663,41006.02197008979,40755.39459694172,40700.87381861031,40865.54364997834,41267.75171334339,41823.44779272196,42382.31592232438,42852.93252329985,43349.57596319773,43816.6942834287,44297.5848962612,44911.07015351625
St. Lucia,90172.14867545741,90970.11223006109,92009.90880274225,93291.6602751731,94643.55589695513,96108.35142640292,97749.00244997529,99466.34508108675,101207.69102579901,102863.41802680814,104326.67255153702,105559.33195392165,106589.39249113633,107534.7126060965,108537.48708457543,109686.43316139051,111039.1771257046,112558.35717162128,114222.70521795125,115960.77915607966,117721.49083680807,119494.31270725631,121329.14084850135,123199.81038272579,125106.08455797528,127082.4908541362,129142.91850677649,131278.89299432252,133441.94855519902,135581.33623049996,137659.91481247038,139653.8163997365,141575.76486589893,143467.44278005656,145370.53493763256,147293.193141533,149235.93735300918,151181.57935818518,153120.31464096264,155028.83282583824
St. Martin (French part),6777.369431588755,3371.7462147570914,3039.720955566074,3485.934693336072,3814.974524543948,4090.1046833744185,4828.277645415124,5417.907294414275,6826.541097147492,5914.08982720381,6372.079974169268,6620.090563958278,6371.054757044658,6788.35358960172,5521.912363789212,4640.103706405702,5003.597513904424,5061.2686946659305,5423.03511425959,6173.388367711894,7167.13196995647,8567.572676708958,10473.494935373405,12550.850497111074,14722.080456549942,17087.524067503815,19727.615704034004,22726.045628281536,25669.613340033735,28079.125889027157,29926.253396546148,30996.377349053946,31306.055869820164,31047.791931511107,30554.943234285944,30257.252370970382,30570.726250183492,31264.991751539434,31997.705274676468,32705.296393974902
St. Vincent and the Grenadines,80969.62653260076,82144.69484314887,83025.65693083007,84029.62836895508,85048.74132641961,86097.8402092829,86937.37704782787,87785.24621634014,88489.60201040858,89662.94951239647,90593.82451335067,91565.16866196261,92547.96562531755,93374.32411788018,94523.12005873531,95614.30121523165,96546.52239926485,97570.90246531223,98595.96302566782,99591.36184794125,100531.97900078283,101400.88162076453,102211.98674798777,102974.81506687467,103756.78165258025,104526.83653807375,105264.74724822854,105947.19770944153,106564.4337336551,107113.25227622665,107511.8915196062,107783.57577897547,107909.60646930078,107934.2595964594,107973.19053421475,108089.60920887963,108085.41010552441,108066.81692751899,108051.6477189775,107926.2636170525
Sudan,7556663.964708991,7775144.545437036,8026686.894377912,8254744.05984594,8493825.17217999,8738720.97129183,9023104.199943183,9319655.94467016,9649088.696908277,9929847.661145324,10264266.78219254,10615519.33189565,10990350.676994907,11405747.592654154,11790003.18796281,12192550.932935618,12622314.231897417,13047596.14140158,13483144.333291542,13939769.10309491,14426864.482420657,14946941.003955666,15492339.761553537,16061041.17505594,16636885.184229176,17217680.608459808,17804035.314156737,18399379.120994985,19007734.84977737,19632378.275318287,20286880.16253871,20967797.050160028,21677749.192615315,22408731.516598083,23141314.098549217,23864781.367033217,24610128.738083288,25359868.972416267,26111734.588952824,26883572.11230098
Suriname,300014.77062863746,298652.31786787097,306359.3952157251,315672.77421828784,323805.6306848991,331906.0040563074,340845.2206988511,346488.21463749866,354418.36640991975,357776.8912696534,362292.97786344314,365313.12232720613,369072.8702478987,373556.4558591585,370594.3319474117,365696.4497525795,364086.0784447615,363029.47996276704,363537.4731881449,365476.6107243996,368201.26609012444,370716.80744217924,371722.06202407245,371155.88799326395,369742.8256707129,369551.6236694557,371818.16448677384,375611.01257652923,381641.8649851684,390738.36799927015,401535.59762497636,412139.79637771455,423325.4674944203,433355.2583593559,440077.29529861844,446025.4327914564,452533.4871384479,458195.6209492614,462401.24568611645,467258.47933665983
Swaziland,351931.3679973354,360569.24766620074,362558.3283224801,370764.86737445195,379378.2827864379,389175.1312789755,399910.0822143444,410874.5971642571,417429.5525159176,438520.96603059734,451347.0935702232,464698.195799437,477668.6492277874,485466.25284220476,503498.68765010464,520040.9622459888,530502.0288279002,544595.9578485481,560397.4396023742,577792.669310752,596425.6576565999,616752.7430043608,639401.2136644312,663821.09564786,688820.9134997494,715222.3004477072,743598.4734411967,772616.7065670557,801532.7992276527,829503.1810363393,855349.5768911155,878858.4239010575,899756.9876908875,919581.8198946967,940430.5426573047,962186.557296117,983455.8167155759,1005233.2424975076,1027361.9149870361,1047675.6729994082
Sweden,7497175.075251262,7511323.236717267,7552200.851219619,7615759.5977133205,7674044.456767464,7735223.3609898705,7802008.533613009,7852980.344517672,7904621.967002372,7971761.80919481,8024224.91702956,8072368.839789036,8126788.976427675,8172520.880116241,8204716.137692202,8217154.443762941,8223848.693169467,8235101.111066791,8251082.946282361,8271474.078459706,8294994.291628761,8316277.341690555,8331398.403067073,8339542.637868261,8342197.735872792,8351206.675908891,8373634.911721459,8403194.663254702,8443001.133366378,8497264.197086396,8556468.943528367,8611872.482307874,8667794.502150483,8719096.755396811,8757826.400505017,8792729.003329378,8825465.827133406,8851606.986808503,8870789.632439353,8890186.218152879
Switzerland,5425708.583136026,5480449.628312728,5554725.767498505,5645154.08744468,5730081.740976206,5819065.315971659,5913544.288032809,5987901.597084956,6059720.965370103,6145702.583626488,6201291.653962695,6239639.10723645,6278520.358718107,6299905.273334452,6304983.511326646,6292168.646525284,6281633.271723437,6288196.548574283,6308068.7065854035,6337412.224586828,6370739.790727722,6400166.30704311,6417168.443908301,6423976.1038251575,6424867.296971862,6435750.562944648,6466283.428485367,6505586.792176243,6559348.365010787,6633795.993145741,6715596.112504889,6792056.467857779,6868629.389450363,6936480.937124755,6984810.278656328,7029737.658988178,7074280.8445328595,7111924.722341975,7140558.4041238325,7170214.240152373
Syrian Arab Republic,4557669.284227481,4701368.398645925,4876897.843321081,5042226.048029921,5213416.704120507,5387840.911709348,5566354.681367357,5751030.189720844,5958197.917571681,6128675.934148693,6336280.787055576,6553761.364821276,6784109.744717892,7041891.898480585,7276232.170525543,7523714.92198658,7798571.268167002,8070487.424503088,8348931.849405829,8638478.364399364,8943246.944997143,9262431.525352241,9592656.648930324,9932421.852043888,10281136.896226978,10632841.112811478,10984859.42172936,11341345.09244939,11702429.235758582,12068482.486618102,12441401.732189815,12820309.990132404,13206215.015145224,13595975.407650653,13985338.365525436,14376072.037658758,14773338.077147994,15172873.670556057,15573286.636728652,15978607.143421978
Tajikistan,2097641.9648192935,2153620.8588772444,2226226.1902273092,2314383.7114428394,2401382.912748595,2486607.9278292647,2575411.474062235,2661855.324956484,2747656.4345810795,2835630.2398622185,2931173.1541195307,3031178.0699530886,3122752.5372352293,3210597.945405379,3297658.5240719384,3387506.056255985,3477404.1214687387,3571062.272838477,3672179.829759557,3782505.260374725,3895117.097692703,4017422.4624811737,4149146.875819524,4285322.982941416,4422261.9266688265,4563648.105455053,4712063.394000215,4863513.6459863465,5011972.540223288,5149233.112173719,5276314.415905219,5390527.141240273,5487462.383733572,5570626.594687948,5650469.011098961,5736411.535188937,5831444.435805806,5936387.429495972,6043303.9563435335,6146471.142168326
Tanzania,10094465.319657357,10410057.85764207,10719935.261980046,11016397.89090969,11325990.296145868,11644209.906383473,12003012.769460198,12375007.601924583,12763849.666681241,13161254.968561243,13587988.835739655,14041938.68960655,14526626.80862644,15033356.86671997,15539065.868939133,16044265.859462056,16536270.835422149,17023008.196488574,17515868.174456287,18033322.026072197,18590079.091051064,19191973.356363967,19830185.553816363,20501713.773597963,21183225.93644276,21872696.073632136,22571741.844923608,23280238.97089261,24004756.132464528,24751563.859479707,25534309.751606658,26350894.281937446,27201571.819689725,28078287.83678962,28961093.578666605,29833614.84415244,30721695.96813394,31611850.7895374,32504794.601078294,33416896.234864242
Thailand,27515134.233062055,28200741.790758617,28993310.04988543,29889033.90112612,30810116.696879085,31769774.22509528,32779747.52861907,33810497.71383513,34866561.07681888,35941343.34797773,37020204.18109244,38097058.75033203,39155497.13834704,40203554.73897477,41241711.83876951,42266348.630670786,43281716.6087413,44284640.71388059,45286070.80290774,46288191.19246454,47285208.42095208,48284359.700671926,49293973.558221675,50288499.48231058,51249765.192745395,52179529.98242742,53077952.679146595,53947217.54585414,54783654.35083119,55588678.96079335,56366691.26747819,57118880.79519603,57839870.66448785,58529061.259416305,59184849.040245384,59803166.43906393,60377791.199298084,60919819.698348716,61441400.75434313,61957994.847929515
Timor-Leste,519303.81649108767,503970.30911790766,504476.7078669218,515710.2806623541,526822.9854694135,539214.4349608428,556033.8891833008,572231.5984680864,590377.7385215864,603827.4743822573,618080.6941915394,629748.1023404167,636962.7697602028,642845.6844048328,642855.9172795869,640604.6944216494,638418.1548986649,633538.3737683762,628994.4158166903,625962.8866305244,624447.9171393085,625773.0893285628,631551.0988227003,639272.7421924183,647592.2740196409,657904.9024717263,670868.9778023772,686911.1530607683,704802.3853850467,723574.3933992567,743478.9198121871,763999.893169093,784599.7351972237,805237.7944578477,825565.7443132252,844994.8240595562,863865.3930485407,882077.7792849834,899384.6999868602,916405.3544124458
Togo,1573997.6309849066,1544065.1793379388,1579972.2983236127,1635236.7916030167,1690609.2309860755,1748328.8418435073,1818424.8314601476,1887936.7541081524,1976655.0396995982,2020577.5793783986,2091497.4950304055,2158287.083899572,2218125.487553468,2293459.8968136664,2335911.62781528,2385475.3908753614,2460923.548855939,2529612.529917994,2602616.76828416,2680084.0291359797,2760300.1731507904,2844669.73519472,2936680.916750883,3030180.5019249297,3124502.8681985675,3221946.846083515,3323213.3087724135,3431933.359523375,3544065.05101035,3656030.262038489,3769452.7557588154,3882050.4432401797,3994042.90129968,4104902.170996363,4212989.343038758,4319808.353040284,4431227.042016637,4543406.265085061,4653517.073771622,4764676.59319737
Tonga,60947.33426298585,63829.00858213627,66642.28351480226,69668.39974935874,72559.22793105981,75160.33511947448,77026.3790102202,78671.38622582846,79976.87232044924,81515.68923774923,83290.02475655553,85273.16583117572,86633.91710228243,87483.0220496185,88319.00171406611,89164.81559369902,89818.12988056857,90577.24112664713,91431.02475936772,92342.66467560545,92767.14871403234,93131.48301611617,93374.43213181934,93422.54831192855,93456.16128889893,93595.07814741312,93837.12649291256,94007.62300253779,94166.66020717201,94338.53859981304,94784.44417032928,95632.08807186756,96378.16720631978,96719.75358961968,96801.21361236033,96976.8554635901,96813.92336464734,96769.42191854751,96613.87431277728,96199.53493364967
Trinidad and Tobago,845898.654412782,863875.3112520064,878179.3324446215,889155.7667023522,900663.1607450508,912265.8197472307,919879.0209477507,928194.0584851925,936559.7990004204,944686.4663081885,952817.2770659197,960983.2689377203,969976.4667643643,979832.072044149,991100.4904121875,1004324.2625693753,1020244.1011991105,1037757.3967650684,1055904.2165619107,1073948.2748549432,1091669.8847107526,1108218.1773396025,1123128.348052955,1137243.7753155788,1152373.6015424202,1167101.1867830225,1180636.7834417992,1193164.5527580543,1204756.753192946,1215487.576781201,1224269.684515869,1231445.0255566866,1237123.063370279,1241496.0705570588,1245743.873192203,1251345.8609346407,1256122.1779771366,1261009.9776311384,1266156.652232269,1270452.756894042
Tunisia,4159938.7602537703,4226331.462491795,4301197.353945052,4382823.219464386,4468117.717330834,4558761.655377594,4653272.770346368,4751176.748232376,4853543.2140104985,4958565.320248088,5059683.227618113,5159724.194615951,5269013.106047769,5386220.330283247,5510302.073713601,5638441.789176246,5774500.465749059,5915163.4949974455,6061260.039814254,6214021.765817931,6380819.683902044,6555781.671321293,6739828.876661296,6931112.740980359,7126955.644513354,7322243.626656614,7515574.842587964,7709456.459181875,7900830.375021087,8087435.16506608,8262266.272347564,8423073.25700303,8576317.23809701,8729132.857788142,8885788.494372003,9046076.661980534,9210821.34088242,9376077.051677434,9542926.305925293,9706964.724500243
Turkey,27460456.782293953,28120967.906873517,28814942.90059343,29534350.38737613,30265332.839367077,31005679.447253205,31750484.177662354,32500964.973463155,33266079.84577151,34053140.91207199,34858516.401163004,35689240.60751605,36557449.039961964,37453809.13458694,38366043.36122287,39281872.00293572,40203880.88553368,41128595.65153097,42061144.441192806,43009427.65661858,43988597.72473431,44990995.42447414,46014897.491800055,47050430.020629935,48084119.1122081,49101805.496334545,50098835.2232165,51081428.50010552,52049160.348711394,53005246.03568786,53943887.8254487,54862088.46161128,55768550.618041866,56675397.306972995,57590025.7393641,58512151.700198725,59443053.39531964,60375437.02285085,61308266.686691694,62231054.51060878
Turkmenistan,1638543.9256369094,1666266.9523568307,1707280.4408217059,1760955.337522591,1816141.3151055183,1874543.1014845916,1939249.4722248185,2005402.0973076052,2073343.295837734,2141706.987350653,2208345.404568111,2272054.824796272,2331297.590727764,2389486.276572295,2449730.49245896,2513631.736091958,2582930.2135228296,2656788.0802203254,2734275.521110195,2812064.3878811933,2886920.360761592,2959191.659296779,3031556.3971221335,3103066.1259743907,3174527.774573954,3249292.8274254506,3328084.052743805,3410541.5690182573,3496506.934604316,3586253.3424655455,3680495.596835258,3779730.210839307,3882703.754133863,3986874.134620221,4088457.5999580906,4184131.759999065,4272604.21266775,4355406.060783327,4435081.826108849,4515687.346469175
Turks and Caicos Islands,5668.2650967063255,5800.36617597057,5819.427006362896,5737.806004331544,5673.315676138589,5614.922684007806,5587.89925174173,5586.030056303514,5597.99145582193,5625.699112135198,5682.547146870949,5776.096269578817,5926.214585962463,6108.842220695404,6307.519245262794,6516.051414381132,6709.167066279302,6904.523136276037,7102.160061331879,7321.4583956452825,7584.6327549080215,7891.139058036826,8219.998694468299,8588.013066236681,8979.029741858501,9384.194928870222,9802.392568745037,10231.377595072894,10686.47780279967,11179.79003039959,11726.333927273392,12327.14494454723,12986.14386475121,13686.907180781292,14397.207682899518,15095.399694003389,15813.621731236619,16535.036106321735,17267.232007343664,18037.624557641742
Tuvalu,6133.998890727039,6269.009465230197,6400.628029364787,6529.184949064904,6660.896813651568,6794.383011216295,6908.313596893452,7024.601870149209,7137.2232977304175,7239.231168993055,7326.814232172282,7397.833793993158,7455.818849819905,7507.272940131232,7562.148695747483,7628.024834088745,7712.08073446862,7806.849417147232,7908.825632823343,8013.366932596364,8117.703074525256,8218.615971263385,8316.066467705488,8411.110151324327,8512.131309109467,8611.866330030298,8706.235234028343,8796.48764258346,8881.236339428251,8959.562493712492,9024.67139255143,9077.748884748056,9118.551516431551,9149.521168170879,9179.450184738987,9217.407158471615,9249.408824245958,9281.242217054132,9312.541156183754,9334.935327683623
Uganda,6760514.178839594,7020779.220595805,7271830.091672881,7509185.826506147,7759743.299438953,8020353.194565874,8286020.013886802,8564862.416045453,8852887.896272445,9134793.213656096,9421582.063843368,9709961.56550766,10005614.697137685,10305833.594079452,10598783.280560428,10890475.373228947,11179695.887076737,11464925.021354817,11757282.27759965,12073991.351198766,12429392.229642062,12826165.037965594,13257315.55013941,13721321.992579026,14211017.935015522,14714670.262205897,15228115.71608544,15753905.262874207,16295503.263799796,16857057.94751779,17439688.040372275,18044386.220074937,18669545.400295325,19307809.117412753,19950051.31308733,20592011.176408567,21231599.248136908,21868676.721587166,22507207.35378412,23153800.74794831
Ukraine,42776130.26159667,43099699.64640488,43561940.9778017,44168640.54699045,44765947.582192786,45367209.20705379,45737368.91294604,46085676.69627796,46426094.34578549,46797692.741483405,47168715.94871695,47545396.08682613,47875301.33016433,48168829.36595808,48446699.71188429,48689629.61753342,48960558.29379684,49214458.424904354,49466165.68243482,49715340.12213894,49941723.20223838,50143334.26526315,50341666.54252182,50514462.614626326,50753397.06249868,51014356.174591966,51266853.07680918,51525331.765257895,51761691.01140241,51957989.37080252,52044432.43460839,52039161.9088744,51913775.96042685,51681791.18925558,51435798.20767569,51267828.03278037,50989513.11611815,50699101.44670587,50396930.170584776,49996252.944066264
United Arab Emirates,52368.267956470605,107858.33900482068,136402.18998225173,139462.4775883141,143862.79881917825,145655.5142155015,153334.8230038616,163200.19342964748,175585.3050554623,195122.30687331548,227706.87320566317,276263.74972299626,344972.7628972209,425665.1308143637,511030.53462301614,596854.5416896348,675554.1317240284,752210.8452974916,826068.2762564891,901250.9877923154,982970.880352641,1070708.6543635284,1158937.718785048,1251163.044122499,1341514.2156900489,1428208.9763665595,1511285.1818799698,1590365.619771386,1670098.7894390547,1754589.3202813123,1849143.1808037409,1953824.0596705847,2070327.536277628,2195952.7848273576,2323284.5752267693,2446787.477191989,2577454.646044862,2709660.444157167,2844022.6597770886,2986314.185018704
United Kingdom,52484473.06411808,52850376.85108645,53242520.3918655,53650202.83784706,54025980.38902578,54388617.88292985,54698709.63004556,54918489.44169785,55117580.95804481,55381833.228793144,55586432.80003214,55776567.969393186,55979200.87050827,56118643.986239135,56186938.06122014,56179180.45649705,56158111.128494754,56185829.89553037,56251392.55683786,56350351.40532832,56446414.3119427,56529129.31010299,56552587.55631071,56528163.38344144,56485358.9853727,56475448.89796901,56527997.11865902,56597621.72756343,56716384.018751875,56917042.16083962,57165131.10720219,57424159.390199944,57689151.408800825,57905438.204674244,58034997.0931813,58158208.04942265,58260048.65447806,58342195.28204459,58387805.356303826,58428781.17720355
United States,183539258.3884974,184792704.47123826,186456152.34046918,188522705.7052456,190675214.4253412,192972488.3116571,195520980.91683686,198157652.9327583,200832465.6828697,203423309.44550133,205811423.64895296,207925077.34512663,209743170.0946662,211448250.69947392,213248739.22691876,215271169.49176803,217606715.85586143,220193496.27284142,222915373.45188317,225544905.4942784,227897671.10336354,229955817.829772,231842728.39261687,233601388.7381188,235360677.6891175,237299883.69913664,239458654.33784375,241811024.396357,244357740.51966745,247104706.39759576,250069036.3557393,253270495.59877667,256668851.32702872,260164390.10013813,263611532.30630574,266883651.84246418,269916563.2411531,272747088.5986012,275458553.1216593,278188290.2023586
Uruguay,2536114.869015572,2573525.860767061,2606628.1777659776,2636404.843978822,2666868.3889565673,2696406.378976664,2721916.8369772304,2748037.1038596747,2771680.832985189,2791003.0868968884,2808231.109424104,2820845.2936796965,2824674.813664425,2823705.1204879703,2823362.1175777903,2828919.576792073,2840030.4332681405,2856721.9069565446,2877464.77201786,2900060.177375335,2919296.297967995,2937725.2726886314,2954474.398742122,2970258.0299218693,2987283.861022691,3006052.060883511,3026301.4125585086,3046483.5517928177,3067075.434741834,3087945.452127847,3110902.9251757246,3136757.2312204307,3162061.512548876,3184385.876495504,3204727.5605994053,3226214.0078626666,3246372.8659372875,3267918.042957605,3288979.877418402,3308773.625912687
Uzbekistan,8606615.648552623,8816545.393054398,9094064.176103137,9434572.115847746,9781772.382969366,10141982.469184007,10529527.08690713,10921136.6792981,11319118.455917232,11718309.631469546,12109780.536673341,12488565.022027416,12845485.395974433,13194335.070114858,13546288.937713236,13907117.08920357,14282387.859996852,14670746.981630929,15075875.426777579,15492832.044918805,15912715.963952355,16340313.40427022,16784403.987020545,17233398.51262001,17681045.796140082,18135903.41505055,18601676.542353578,19076879.195887804,19554145.53727648,20026734.18494864,20494177.949569456,20952858.445945986,21400172.997918077,21841525.027430467,22283757.26058528,22728158.544532422,23175355.654566072,23624692.839935612,24071151.194662213,24509760.140999887
Vanuatu,64035.641215755706,65911.98800758047,67837.63563089567,69810.14889576315,71849.51760930794,73956.24569982126,76116.7693640966,78345.19453155441,80656.859531953,83069.28542119233,85584.87764254578,88210.47996681981,90964.18344785435,93830.93767378507,96795.07213669599,99836.62324028926,102969.44743214156,106174.4570123833,109395.4037248026,112564.09750615919,115652.48156400266,118626.58469624372,121510.09139750458,124357.84945310443,127244.25994719061,130215.03929395188,133267.4747244409,136404.64851080123,139671.5136660423,143123.23055160086,146777.61586661226,150664.61123007463,154771.54384449302,159006.9575256983,163231.56942774425,167340.9515984896,171285.6537259123,175088.0028390504,178829.76809376443,182621.28635187994
