FIPS,STATE,NO_OF_DEPENDENTS,NO_OF_LOW_INCOME,NO_OF_MIDDLE_INCOME,NO_OF_HIGH_INCOME,AVG_DEPENDENTS,AVG_LOW_INCOME,AVG_MIDDLE_INCOME,AVG_HIGH_INCOME,AGI
31167,NE,70.0,430.0,1690.0,560.0,-5149.0,2265.0,20910.0,26123.0,130877.0
31169,NE,60.0,370.0,1470.0,600.0,-3449.0,1893.0,18248.0,29807.0,152212.0
31171,NE,0.0,70.0,210.0,50.0,,-1479.0,2260.0,3034.0,11351.0
31173,NE,40.0,470.0,1710.0,410.0,-2141.0,2511.0,18905.0,19177.0,115971.0
31175,NE,90.0,290.0,1200.0,370.0,-12583.0,1529.0,13830.0,17102.0,82618.0
31177,NE,120.0,1370.0,4890.0,3120.0,-7510.0,6734.0,61961.0,163281.0,647580.0
31179,NE,60.0,600.0,2150.0,900.0,-4519.0,3180.0,26335.0,42587.0,195029.0
31181,NE,40.0,290.0,1000.0,290.0,-947.0,1570.0,11808.0,13315.0,75076.0
31183,NE,30.0,50.0,240.0,70.0,-2416.0,240.0,3017.0,4697.0,15208.0
31185,NE,100.0,1030.0,3900.0,1660.0,-5734.0,5313.0,46102.0,81556.0,397161.0
32000,NV,23450.0,173900.0,850550.0,259650.0,-4102574.0,943523.0,9568760.0,14390970.0,75481997.0
32001,NV,240.0,1600.0,6860.0,2230.0,-32557.0,8253.0,79473.0,106775.0,486202.0
32003,NV,16360.0,122400.0,630360.0,175070.0,-2973548.0,674788.0,7095628.0,9906146.0,54119178.0
32005,NV,760.0,3230.0,14250.0,6850.0,-173668.0,16858.0,170304.0,420701.0,1842721.0
32007,NV,250.0,2900.0,12580.0,7920.0,-13435.0,15428.0,153784.0,399285.0,1503232.0
32009,NV,0.0,70.0,250.0,70.0,,-225.0,3139.0,3851.0,16794.0
32011,NV,30.0,110.0,390.0,270.0,-2268.0,554.0,5405.0,16001.0,45392.0
32013,NV,160.0,1070.0,4350.0,2620.0,-10640.0,5424.0,51344.0,132902.0,493271.0
32015,NV,30.0,400.0,1390.0,940.0,-1292.0,2078.0,18238.0,46972.0,177283.0
32017,NV,40.0,280.0,1070.0,390.0,-2089.0,1396.0,13032.0,21474.0,83056.0
32019,NV,470.0,3620.0,15900.0,4190.0,-97582.0,18863.0,182010.0,202924.0,969416.0
32021,NV,40.0,310.0,1300.0,300.0,-719.0,1576.0,15446.0,16040.0,79482.0
32023,NV,470.0,2750.0,11280.0,3610.0,-22252.0,14607.0,122789.0,174272.0,817222.0
32027,NV,40.0,300.0,1280.0,460.0,-2538.0,1464.0,16016.0,23030.0,101320.0
32029,NV,40.0,250.0,1090.0,440.0,-1360.0,1255.0,12663.0,23524.0,93494.0
32031,NV,3920.0,30000.0,128950.0,48050.0,-636619.0,157304.0,1440498.0,2765983.0,13205638.0
32033,NV,70.0,610.0,2440.0,1020.0,-4535.0,2993.0,30799.0,48645.0,214508.0
32510,NV,540.0,4000.0,16810.0,5230.0,-127472.0,20907.0,190360.0,257249.0,1233788.0
33000,NH,8810.0,104060.0,377490.0,191320.0,-505703.0,513025.0,4566757.0,10348769.0,44787818.0
33001,NH,530.0,5140.0,19050.0,7750.0,-30590.0,25803.0,226776.0,393999.0,1942774.0
33003,NH,550.0,4260.0,15280.0,5500.0,-17734.0,21474.0,173881.0,318203.0,1693500.0
33005,NH,450.0,5610.0,22670.0,8530.0,-30039.0,27933.0,273188.0,422141.0,2104787.0
33007,NH,250.0,2830.0,9850.0,2210.0,-5837.0,13704.0,109649.0,102400.0,629452.0
33009,NH,780.0,6700.0,25690.0,10900.0,-45041.0,32814.0,305932.0,627263.0,3041508.0
33011,NH,2280.0,31800.0,112680.0,61380.0,-141909.0,157600.0,1364103.0,3385003.0,13912583.0
33013,NH,930.0,11290.0,41640.0,19960.0,-45637.0,55469.0,511321.0,1036423.0,4521488.0
33015,NH,2130.0,24310.0,82090.0,55310.0,-147468.0,116614.0,1025892.0,3168042.0,12368526.0
33017,NH,620.0,8900.0,35640.0,15010.0,-29212.0,45349.0,425787.0,765609.0,3391457.0
33019,NH,310.0,3210.0,12910.0,4790.0,-12236.0,16265.0,156973.0,236733.0,1181743.0
34000,NJ,57230.0,639720.0,2305060.0,1324580.0,-5638388.0,3229052.0,26467441.0,82256594.0,335470327.0
34001,NJ,1660.0,21570.0,86490.0,27770.0,-113312.0,114356.0,938233.0,1419831.0,6918921.0
34003,NJ,8590.0,64870.0,218020.0,167270.0,-1248977.0,308792.0,2658178.0,12362843.0,45284488.0
34005,NJ,2400.0,30710.0,117260.0,72720.0,-205460.0,150020.0,1459587.0,4021574.0,15896733.0
34007,NJ,2470.0,36100.0,143090.0,62830.0,-160007.0,187868.0,1620764.0,3322805.0,14668650.0
34009,NJ,920.0,8190.0,28900.0,12010.0,-91272.0,42322.0,319264.0,614316.0,2759000.0
34011,NJ,560.0,10300.0,45430.0,11570.0,-25176.0,57285.0,492357.0,573232.0,3010315.0
34013,NJ,4830.0,58610.0,213570.0,87760.0,-460767.0,313842.0,2300569.0,7300924.0,30208774.0
34015,NJ,1300.0,19040.0,72520.0,44770.0,-64417.0,96767.0,879716.0,2468235.0,9038142.0
34017,NJ,3560.0,48230.0,195120.0,73750.0,-128750.0,263363.0,2158782.0,3995988.0,19479473.0
34019,NJ,1130.0,9220.0,24810.0,28970.0,-105686.0,41642.0,315458.0,2171673.0,7116305.0
34021,NJ,1930.0,24940.0,91640.0,54370.0,-141769.0,125716.0,1058719.0,3710164.0,14749555.0
34023,NJ,4200.0,55150.0,210830.0,129380.0,-258332.0,279070.0,2474440.0,7314755.0,28203204.0
34025,NJ,5430.0,50010.0,144170.0,118210.0,-748025.0,234814.0,1699831.0,8126276.0,29008156.0
34027,NJ,3910.0,34940.0,106620.0,106550.0,-670975.0,160241.0,1343528.0,8518546.0,28679828.0
34029,NJ,4050.0,42500.0,154480.0,77220.0,-284116.0,212448.0,1786102.0,4122442.0,16588404.0
34031,NJ,2720.0,39610.0,149040.0,53710.0,-139648.0,215111.0,1581462.0,2916043.0,13230380.0
34033,NJ,300.0,4490.0,17740.0,8200.0,-17271.0,24048.0,203102.0,442932.0,1749031.0
34035,NJ,2560.0,22740.0,71760.0,69680.0,-518732.0,105519.0,885184.0,5832759.0,19187637.0
34037,NJ,990.0,10440.0,34610.0,26320.0,-39794.0,49700.0,434393.0,1460685.0,5343171.0
34039,NJ,3100.0,40190.0,151330.0,74530.0,-194985.0,207109.0,1703452.0,4920219.0,20890612.0
34041,NJ,640.0,7870.0,27670.0,17020.0,-20917.0,39019.0,339146.0,929366.0,3459548.0
35000,NM,15470.0,152210.0,567380.0,170610.0,-977056.0,797136.0,6099941.0,8603320.0,43958225.0
35001,NM,4620.0,47150.0,189230.0,62980.0,-224257.0,246680.0,2079781.0,3219364.0,15729013.0
35003,NM,110.0,290.0,800.0,170.0,-4769.0,1486.0,8313.0,10321.0,42953.0
35005,NM,430.0,4620.0,16740.0,3840.0,-69650.0,23853.0,176332.0,185008.0,1081522.0
35006,NM,120.0,1680.0,6220.0,1140.0,-3055.0,8402.0,65554.0,53362.0,335134.0
35007,NM,160.0,1050.0,3570.0,760.0,-9339.0,5476.0,37325.0,35717.0,210481.0
35009,NM,270.0,3220.0,14780.0,2970.0,-83030.0,17163.0,159934.0,144681.0,795587.0
35011,NM,50.0,200.0,520.0,90.0,-2967.0,954.0,5209.0,11452.0,35258.0
35013,NM,1300.0,17430.0,57300.0,13220.0,-93987.0,93585.0,573703.0,648238.0,3554738.0
35015,NM,300.0,3580.0,14350.0,6200.0,-23665.0,18962.0,167923.0,318440.0,1531619.0
35017,NM,310.0,2490.0,7710.0,2180.0,-15635.0,12795.0,83024.0,101493.0,529656.0
35019,NM,50.0,420.0,1240.0,130.0,-2543.0,1899.0,12628.0,7597.0,51360.0
35021,NM,30.0,60.0,200.0,30.0,-660.0,296.0,2361.0,6763.0,13793.0
35023,NM,60.0,380.0,1150.0,280.0,-2400.0,2059.0,11907.0,14124.0,65700.0
35025,NM,350.0,3940.0,17090.0,6760.0,-40519.0,21503.0,203348.0,339462.0,1654031.0
35027,NM,330.0,1670.0,5670.0,1430.0,-22639.0,8505.0,58917.0,70525.0,392077.0
35028,NM,80.0,1040.0,2910.0,4850.0,-12453.0,4887.0,41510.0,303419.0,856927.0
35029,NM,230.0,2360.0,7110.0,940.0,-8598.0,13032.0,70140.0,43564.0,327545.0
35031,NM,270.0,7750.0,20870.0,2680.0,-3638.0,41293.0,206996.0,128848.0,999813.0
35033,NM,70.0,400.0,1390.0,160.0,-1590.0,2042.0,14041.0,9385.0,60169.0
35035,NM,370.0,4420.0,17700.0,3530.0,-10942.0,23846.0,183567.0,168566.0,1024492.0
35037,NM,130.0,780.0,2370.0,390.0,-8376.0,3970.0,23756.0,18931.0,116244.0
35039,NM,290.0,2910.0,10830.0,2310.0,-5676.0,14813.0,116989.0,115275.0,658167.0
35041,NM,230.0,1410.0,5120.0,890.0,-38086.0,7847.0,54739.0,43514.0,236884.0
35043,NM,870.0,8930.0,36220.0,14870.0,-48319.0,45641.0,421946.0,752257.0,3317272.0
35045,NM,570.0,8800.0,32300.0,11060.0,-35852.0,47293.0,353281.0,549977.0,2624950.0
35047,NM,230.0,2230.0,7770.0,1130.0,-6280.0,11527.0,81838.0,53398.0,406330.0
35049,NM,2090.0,10750.0,44250.0,16910.0,-139384.0,53889.0,502392.0,1015631.0,4836421.0
35051,NM,200.0,1050.0,3190.0,440.0,-9411.0,5306.0,31826.0,20238.0,146063.0
35053,NM,130.0,1430.0,4550.0,790.0,-2410.0,7400.0,47105.0,37424.0,244558.0
35055,NM,540.0,3350.0,9580.0,1920.0,-19022.0,17361.0,98297.0,93684.0,587326.0
35057,NM,160.0,1150.0,3710.0,680.0,-5979.0,5878.0,39032.0,31403.0,198064.0
35059,NM,80.0,290.0,1070.0,230.0,-7996.0,1505.0,12279.0,10752.0,61895.0
35061,NM,440.0,4990.0,19900.0,4680.0,-13929.0,25988.0,217645.0,227701.0,1232183.0
36000,NY,130260.0,1566160.0,5402830.0,2342860.0,-17726940.0,8189539.0,59825225.0,151733759.0,698571811.0
36001,NY,1510.0,21650.0,86280.0,40930.0,-57748.0,110228.0,1035175.0,2239547.0,9972260.0
36003,NY,220.0,3290.0,12310.0,3180.0,-5142.0,16662.0,139079.0,153933.0,838265.0
36005,NY,4670.0,132760.0,436860.0,59790.0,-173312.0,760224.0,4421139.0,2846361.0,21518305.0
36007,NY,940.0,15620.0,55100.0,17740.0,-47331.0,81016.0,604688.0,879036.0,4366201.0
36009,NY,380.0,6020.0,22530.0,5630.0,-12471.0,31716.0,250620.0,264211.0,1498281.0
36011,NY,350.0,5830.0,22280.0,7140.0,-16418.0,30172.0,254315.0,347659.0,1739299.0
36013,NY,660.0,10790.0,36610.0,9490.0,-18064.0,55736.0,396429.0,449950.0,2471372.0
36015,NY,360.0,6670.0,24230.0,8260.0,-6708.0,34778.0,268230.0,394290.0,1980584.0
36017,NY,330.0,3790.0,14930.0,3820.0,-12496.0,19394.0,169952.0,183342.0,982845.0
36019,NY,390.0,5620.0,22600.0,7630.0,-12390.0,29558.0,258048.0,376886.0,1768726.0
36021,NY,580.0,4670.0,17490.0,7190.0,-46782.0,23820.0,202389.0,384987.0,1837988.0
36023,NY,250.0,3470.0,12900.0,3890.0,-7510.0,17762.0,148127.0,188877.0,954418.0
36025,NY,420.0,3480.0,12700.0,3430.0,-11764.0,17630.0,143005.0,166995.0,907092.0
36027,NY,1870.0,20490.0,72100.0,44470.0,-140740.0,101678.0,866657.0,2484013.0,9606238.0
36029,NY,3870.0,73970.0,265360.0,101780.0,-180959.0,388504.0,2986840.0,5190475.0,25045236.0
36031,NY,280.0,3000.0,11030.0,3450.0,-14516.0,14549.0,127126.0,167381.0,876117.0
36033,NY,290.0,3270.0,13040.0,3470.0,-16377.0,17197.0,146960.0,164836.0,886635.0
36035,NY,330.0,3950.0,16320.0,4280.0,-6422.0,20904.0,185921.0,207489.0,1099462.0
36037,NY,230.0,4620.0,17670.0,5680.0,-6481.0,23825.0,204796.0,274833.0,1342151.0
36039,NY,380.0,3550.0,13350.0,4790.0,-11624.0,18631.0,152797.0,237336.0,1097752.0
36041,NY,70.0,430.0,1590.0,550.0,-4589.0,2111.0,18826.0,26170.0,120348.0
36043,NY,380.0,4590.0,18300.0,4910.0,-12047.0,23612.0,210265.0,238318.0,1277655.0
36045,NY,470.0,8700.0,34390.0,8400.0,-19763.0,47056.0,378105.0,409678.0,2264476.0
36047,NY,16830.0,216660.0,752020.0,195510.0,-1451411.0,1187206.0,7874875.0,10513418.0,59241027.0
36049,NY,230.0,1880.0,7710.0,2060.0,-11057.0,9535.0,90261.0,97092.0,508322.0
36051,NY,300.0,4370.0,17020.0,6400.0,-12189.0,22314.0,201890.0,316352.0,1425858.0
36053,NY,390.0,5060.0,18930.0,7050.0,-24300.0,26013.0,218585.0,357337.0,1705900.0
36055,NY,3580.0,59560.0,210990.0,85860.0,-203085.0,305685.0,2387222.0,4455281.0,20750679.0
36057,NY,300.0,3740.0,14910.0,3810.0,-8642.0,20110.0,168203.0,185642.0,986981.0
36059,NY,12970.0,104920.0,325270.0,259900.0,-2987125.0,507868.0,3882623.0,19011711.0,68103466.0
36061,NY,20080.0,122950.0,427770.0,309660.0,-6726435.0,632873.0,4936138.0,58995959.0,166043462.0
36063,NY,870.0,17330.0,64930.0,21350.0,-38290.0,91643.0,726583.0,1067770.0,5065644.0
36065,NY,1040.0,17460.0,65500.0,20520.0,-32974.0,90440.0,734914.0,1002429.0,5050546.0
36067,NY,2070.0,36430.0,129480.0,53340.0,-105326.0,186640.0,1472513.0,2769140.0,12750119.0
36069,NY,600.0,8830.0,30900.0,13450.0,-30010.0,45001.0,356717.0,698784.0,3236856.0
36071,NY,2100.0,27380.0,94520.0,52420.0,-119983.0,140918.0,1050090.0,2923871.0,11232645.0
36073,NY,200.0,3000.0,12180.0,3150.0,-3691.0,15593.0,137928.0,151458.0,793158.0
36075,NY,570.0,8890.0,33190.0,10620.0,-12225.0,46518.0,376947.0,531574.0,2466232.0
36077,NY,510.0,4400.0,16440.0,5160.0,-15174.0,22063.0,187902.0,244159.0,1280461.0
36079,NY,770.0,7360.0,21670.0,19470.0,-69518.0,33975.0,270653.0,1175323.0,4088508.0
36081,NY,14240.0,215860.0,691380.0,196660.0,-727916.0,1163046.0,7438135.0,9670261.0,50371058.0
36083,NY,710.0,11280.0,45140.0,19550.0,-20460.0,57787.0,546453.0,1008894.0,4228720.0
36085,NY,3150.0,33250.0,113420.0,66890.0,-175802.0,170646.0,1328433.0,3623831.0,13773465.0
36087,NY,2320.0,22000.0,73710.0,50060.0,-983623.0,106977.0,807768.0,3193058.0,11021163.0
36089,NY,520.0,6830.0,27760.0,8430.0,-15908.0,36434.0,311173.0,413332.0,2029487.0
36091,NY,1230.0,15930.0,59470.0,37560.0,-113445.0,77735.0,733267.0,2250195.0,9334353.0
36093,NY,640.0,11730.0,44400.0,18880.0,-16763.0,60585.0,510164.0,987951.0,4291402.0
36095,NY,280.0,2110.0,8510.0,2790.0,-16455.0,10732.0,100539.0,138345.0,644599.0
36097,NY,120.0,1370.0,5550.0,1650.0,-3845.0,7053.0,63624.0,80083.0,402194.0
36099,NY,200.0,2530.0,9850.0,2920.0,-6248.0,12978.0,111126.0,140743.0,711505.0
36101,NY,530.0,7440.0,27470.0,8710.0,-19120.0,39028.0,309582.0,422195.0,2226418.0
36103,NY,10300.0,113150.0,392640.0,252070.0,-1041772.0,563545.0,4547057.0,15401765.0,59827771.0
36105,NY,560.0,5530.0,20630.0,6880.0,-43437.0,29051.0,229993.0,345564.0,1628743.0
36107,NY,240.0,3850.0,14490.0,5180.0,-11293.0,19812.0,166054.0,257238.0,1174293.0
36109,NY,600.0,6280.0,23370.0,10580.0,-23034.0,31278.0,277241.0,566193.0,2525297.0
36111,NY,1620.0,13760.0,49000.0,21430.0,-76269.0,70343.0,564253.0,1105232.0,4756057.0
36113,NY,510.0,5970.0,19950.0,7510.0,-40036.0,30020.0,222263.0,392145.0,1860675.0
36115,NY,420.0,4400.0,18420.0,5210.0,-13741.0,23184.0,211182.0,249422.0,1268759.0
36117,NY,420.0,6940.0,27610.0,9390.0,-13109.0,35757.0,320979.0,458756.0,2147424.0
36119,NY,8630.0,70890.0,228010.0,175420.0,-1655956.0,348402.0,2652447.0,19805484.0,63807868.0
36121,NY,210.0,2790.0,11690.0,3590.0,-7468.0,14274.0,142418.0,171489.0,857683.0
36123,NY,200.0,1880.0,7050.0,1970.0,-8151.0,9714.0,78742.0,93442.0,501307.0
37000,NC,56080.0,673980.0,2711490.0,893840.0,-3623000.0,3633616.0,29579706.0,45995444.0,232532142.0
37001,NC,670.0,10590.0,44660.0,12290.0,-32621.0,57608.0,484835.0,599540.0,3194716.0
37003,NC,200.0,2480.0,10210.0,2190.0,-6073.0,12862.0,114386.0,102858.0,644247.0
37005,NC,110.0,840.0,2980.0,520.0,-4250.0,4416.0,31330.0,25832.0,178886.0
37007,NC,110.0,1670.0,6750.0,960.0,-2231.0,9548.0,69548.0,44750.0,330937.0
37009,NC,230.0,2010.0,7110.0,1470.0,-16828.0,10812.0,75050.0,68036.0,414404.0
37011,NC,160.0,1270.0,4530.0,930.0,-12957.0,6847.0,47795.0,42787.0,260068.0
37013,NC,310.0,3270.0,12790.0,3750.0,-14810.0,18291.0,133767.0,178573.0,914976.0
37015,NC,100.0,1350.0,5740.0,820.0,-2990.0,7796.0,59388.0,37689.0,279787.0
37017,NC,200.0,2110.0,9130.0,1630.0,-10490.0,11852.0,99060.0,77518.0,497926.0
37019,NC,990.0,7890.0,31350.0,13190.0,-55782.0,42124.0,345774.0,665616.0,2884078.0
37021,NC,2180.0,19760.0,75220.0,22750.0,-146276.0,105086.0,818929.0,1171962.0,6237635.0
37023,NC,340.0,6280.0,25340.0,4810.0,-11467.0,33555.0,275775.0,221481.0,1477529.0
37025,NC,890.0,12510.0,49530.0,20920.0,-63293.0,66081.0,557438.0,1092130.0,4790050.0
37027,NC,380.0,5770.0,22630.0,4410.0,-19887.0,31058.0,242537.0,208511.0,1383590.0
37029,NC,40.0,550.0,2630.0,1210.0,-1338.0,2783.0,33059.0,59146.0,245773.0
37031,NC,600.0,5090.0,19550.0,6670.0,-37234.0,26787.0,216983.0,324585.0,1599694.0
37033,NC,110.0,1500.0,6380.0,1270.0,-2242.0,8396.0,69011.0,60523.0,366594.0
37035,NC,890.0,11540.0,45100.0,12650.0,-80496.0,60883.0,496952.0,631693.0,3488512.0
37037,NC,450.0,4140.0,16950.0,9450.0,-28585.0,21026.0,190141.0,551702.0,2234500.0
37039,NC,260.0,2090.0,7110.0,1340.0,-6714.0,11580.0,73955.0,61064.0,397546.0
37041,NC,110.0,1040.0,4000.0,1150.0,-5686.0,5660.0,42012.0,55287.0,290733.0
37043,NC,110.0,850.0,2670.0,680.0,-7110.0,4450.0,27793.0,32005.0,170797.0
37045,NC,420.0,6980.0,26920.0,6170.0,-13403.0,38300.0,287591.0,288199.0,1693547.0
37047,NC,320.0,3640.0,14530.0,2830.0,-16393.0,20458.0,149044.0,135884.0,821551.0
37049,NC,470.0,6670.0,30080.0,8780.0,-25298.0,36773.0,325964.0,426571.0,2248832.0
37051,NC,1360.0,21080.0,97520.0,21640.0,-32711.0,119760.0,1057409.0,1051649.0,6166140.0
37053,NC,160.0,1630.0,6760.0,2770.0,-7705.0,8660.0,77939.0,136758.0,586401.0
37055,NC,420.0,3110.0,11750.0,3820.0,-28220.0,16308.0,132360.0,190069.0,965121.0
37057,NC,860.0,11390.0,46330.0,12400.0,-35857.0,61252.0,512568.0,587632.0,3182119.0
37059,NC,320.0,2810.0,10980.0,4360.0,-14050.0,14324.0,124731.0,221455.0,1071223.0
37061,NC,310.0,3670.0,16960.0,2600.0,-13957.0,20658.0,181574.0,123395.0,875971.0
37063,NC,1580.0,18970.0,86050.0,31010.0,-64265.0,102532.0,975647.0,1616585.0,7759823.0
37065,NC,200.0,4230.0,16540.0,2190.0,-13913.0,25425.0,164350.0,105421.0,800832.0
37067,NC,1920.0,25780.0,101370.0,34490.0,-104664.0,140440.0,1087750.0,1828093.0,9300582.0
37069,NC,340.0,3940.0,16460.0,4690.0,-12498.0,21415.0,182951.0,228157.0,1134088.0
37071,NC,850.0,14700.0,58870.0,16640.0,-39641.0,80276.0,646547.0,815832.0,4407038.0
37073,NC,60.0,670.0,3090.0,830.0,-1883.0,3627.0,36113.0,40290.0,204260.0
37075,NC,70.0,600.0,2230.0,380.0,-4172.0,3391.0,23138.0,17386.0,117483.0
37077,NC,250.0,3370.0,16210.0,4810.0,-6171.0,18557.0,181419.0,236623.0,1177191.0
37079,NC,90.0,1180.0,5510.0,860.0,-3373.0,6670.0,57052.0,39491.0,273669.0
37081,NC,2980.0,37610.0,142020.0,47890.0,-239639.0,203759.0,1527996.0,2563412.0,12710830.0
37083,NC,210.0,3910.0,15450.0,2390.0,-7553.0,22404.0,157160.0,111297.0,798373.0
37085,NC,550.0,7300.0,31860.0,8440.0,-22163.0,39893.0,358158.0,407834.0,2159496.0
37087,NC,480.0,4430.0,17050.0,4450.0,-29645.0,23843.0,182094.0,207516.0,1140260.0
37089,NC,890.0,7930.0,31640.0,10450.0,-52356.0,42079.0,347686.0,509745.0,2525390.0
37091,NC,120.0,1510.0,6010.0,1050.0,-1902.0,8696.0,62670.0,49862.0,328711.0
37093,NC,150.0,2700.0,14300.0,2630.0,-4747.0,15229.0,157194.0,127528.0,783268.0
37095,NC,40.0,350.0,1440.0,270.0,-1094.0,1958.0,15188.0,12662.0,88142.0
37097,NC,1150.0,12390.0,44170.0,17660.0,-103257.0,64231.0,496650.0,947770.0,4519496.0
37099,NC,310.0,2750.0,9630.0,2310.0,-18749.0,15498.0,103413.0,107696.0,632053.0
37101,NC,860.0,11290.0,47240.0,16630.0,-50715.0,60330.0,537795.0,822650.0,3766369.0
37103,NC,70.0,670.0,3030.0,530.0,-3740.0,3696.0,32431.0,24938.0,167504.0
37105,NC,270.0,4100.0,17040.0,4450.0,-10948.0,22347.0,182717.0,217694.0,1178185.0
37107,NC,260.0,4530.0,17750.0,3130.0,-12953.0,26058.0,183360.0,154225.0,1060929.0
37109,NC,390.0,5300.0,20850.0,7840.0,-23331.0,27815.0,234474.0,394220.0,1889464.0
37111,NC,180.0,3010.0,12650.0,2260.0,-3961.0,16552.0,140522.0,103846.0,705853.0
37113,NC,370.0,2760.0,9890.0,2190.0,-30642.0,14636.0,103363.0,107659.0,649980.0
37115,NC,190.0,1500.0,5550.0,1190.0,-4539.0,7898.0,60178.0,55078.0,334579.0
37117,NC,160.0,1840.0,7040.0,1280.0,-6604.0,10191.0,73744.0,59933.0,375905.0
37119,NC,6040.0,67800.0,280630.0,115340.0,-526916.0,361002.0,3113121.0,7163939.0,32169460.0
37121,NC,120.0,1050.0,4100.0,770.0,-2975.0,5703.0,44612.0,36667.0,241761.0
37123,NC,130.0,1800.0,7670.0,1330.0,-6576.0,9750.0,79475.0,63586.0,438265.0
37125,NC,690.0,6000.0,24280.0,10840.0,-63151.0,31897.0,273760.0,558759.0,2500096.0
37127,NC,450.0,7030.0,28660.0,7080.0,-16835.0,39598.0,303024.0,343727.0,1945221.0
37129,NC,1950.0,16250.0,58460.0,22520.0,-180581.0,86069.0,638366.0,1212925.0,5621456.0
37131,NC,100.0,1290.0,5700.0,970.0,-1475.0,7542.0,59782.0,45380.0,297363.0
37133,NC,600.0,10910.0,55120.0,10420.0,-20663.0,61935.0,594217.0,497948.0,3119631.0
37135,NC,910.0,8740.0,30670.0,19110.0,-69083.0,42718.0,347011.0,1345774.0,5039063.0
37137,NC,100.0,870.0,3320.0,1120.0,-3800.0,4726.0,36400.0,54918.0,267446.0
37139,NC,160.0,2830.0,11220.0,2810.0,-4980.0,15725.0,121511.0,131990.0,734356.0
37141,NC,360.0,3790.0,14590.0,4790.0,-16633.0,20500.0,159776.0,235582.0,1114606.0
37143,NC,80.0,840.0,3690.0,1130.0,-2660.0,4802.0,40230.0,53381.0,269353.0
37145,NC,170.0,2660.0,11110.0,2880.0,-6049.0,14698.0,124053.0,139196.0,733945.0
37147,NC,800.0,11770.0,44100.0,13160.0,-37482.0,67012.0,453686.0,670267.0,3478710.0
37149,NC,220.0,1500.0,5290.0,1770.0,-12444.0,7779.0,58372.0,88134.0,449472.0
37151,NC,720.0,10170.0,41370.0,9130.0,-35611.0,54249.0,452336.0,429709.0,2590352.0
37153,NC,190.0,2990.0,13040.0,2030.0,-5631.0,17064.0,130404.0,94989.0,645386.0
37155,NC,420.0,9120.0,36100.0,4460.0,-14968.0,53815.0,362573.0,206605.0,1663377.0
37157,NC,450.0,6370.0,26120.0,6190.0,-11480.0,34296.0,284384.0,295435.0,1649899.0
37159,NC,770.0,9850.0,39520.0,9490.0,-29701.0,53618.0,428157.0,444315.0,2580318.0
37161,NC,360.0,4410.0,16920.0,3460.0,-16087.0,24925.0,179747.0,159300.0,1006085.0
37163,NC,310.0,4430.0,20930.0,3400.0,-51776.0,24960.0,231917.0,161030.0,1088104.0
37165,NC,100.0,2430.0,9450.0,1650.0,-3116.0,14154.0,94999.0,78133.0,508476.0
37167,NC,320.0,4020.0,16620.0,4270.0,-16829.0,21816.0,183622.0,200928.0,1113036.0
37169,NC,250.0,2980.0,12870.0,3400.0,-9572.0,16032.0,146900.0,161748.0,846736.0
37171,NC,470.0,5260.0,20010.0,4430.0,-32105.0,28472.0,212812.0,208175.0,1265044.0
37173,NC,100.0,1440.0,5330.0,940.0,-2978.0,9585.0,56574.0,48442.0,290184.0
37175,NC,270.0,2380.0,8760.0,2570.0,-12480.0,12626.0,93692.0,126711.0,649952.0
37177,NC,30.0,340.0,1100.0,160.0,-2217.0,1872.0,11393.0,9160.0,52275.0
37179,NC,1280.0,13750.0,48810.0,26640.0,-112423.0,68935.0,560321.0,1500107.0,6242474.0
37181,NC,200.0,3290.0,13050.0,2000.0,-5761.0,18688.0,132622.0,95787.0,688195.0
37183,NC,5790.0,62530.0,244390.0,144870.0,-530700.0,316068.0,2862150.0,8423972.0,33121056.0
37185,NC,100.0,1280.0,5400.0,830.0,-7472.0,7179.0,56894.0,38045.0,270320.0
37187,NC,60.0,990.0,3530.0,680.0,-1784.0,5606.0,35502.0,31406.0,191785.0
37189,NC,440.0,3720.0,10770.0,3730.0,-35234.0,18857.0,115202.0,191910.0,946248.0
37191,NC,490.0,7710.0,36220.0,7360.0,-17674.0,43475.0,385175.0,346537.0,2188402.0
37193,NC,390.0,4740.0,18360.0,3760.0,-18614.0,25785.0,193860.0,177433.0,1133198.0
37195,NC,360.0,5900.0,23670.0,5620.0,-27611.0,33346.0,245327.0,272964.0,1534281.0
37197,NC,180.0,2630.0,10620.0,2560.0,-5405.0,14393.0,117317.0,120157.0,680458.0
37199,NC,140.0,1270.0,4820.0,930.0,-7396.0,6904.0,52555.0,42799.0,282661.0
38000,ND,4130.0,47160.0,208490.0,101740.0,-268043.0,245832.0,2520016.0,5397887.0,24976291.0
38001,ND,40.0,150.0,660.0,270.0,-2072.0,733.0,7742.0,12254.0,55702.0
38003,ND,80.0,780.0,3250.0,1350.0,-4304.0,4058.0,39025.0,65021.0,311661.0
38005,ND,30.0,520.0,1660.0,420.0,-2266.0,2715.0,18088.0,20440.0,120457.0
38007,ND,0.0,60.0,240.0,180.0,,-714.0,3161.0,8960.0,37596.0
38009,ND,70.0,450.0,1790.0,1030.0,-4253.0,2390.0,22355.0,51275.0,229384.0
38011,ND,50.0,250.0,850.0,550.0,-2740.0,1199.0,10648.0,28545.0,119254.0
38013,ND,20.0,150.0,530.0,550.0,-394.0,820.0,7699.0,27940.0,103474.0
