FIPS,STATE,agi_stub,N1,A00100
37191,NC,5,6310.0,386534.0
37191,NC,6,3600.0,310399.0
37191,NC,7,3110.0,400657.0
37191,NC,8,650.0,287741.0
37193,NC,1,390.0,-18614.0
37193,NC,2,4740.0,25785.0
37193,NC,3,7800.0,135201.0
37193,NC,4,6980.0,246808.0
37193,NC,5,3580.0,218429.0
37193,NC,6,1900.0,163614.0
37193,NC,7,1520.0,197636.0
37193,NC,8,340.0,164339.0
37195,NC,1,360.0,-27611.0
37195,NC,2,5900.0,33346.0
37195,NC,3,10430.0,176025.0
37195,NC,4,9020.0,319461.0
37195,NC,5,4220.0,258155.0
37195,NC,6,2450.0,211811.0
37195,NC,7,2610.0,341360.0
37195,NC,8,560.0,221734.0
37197,NC,1,180.0,-5405.0
37197,NC,2,2630.0,14393.0
37197,NC,3,4110.0,70609.0
37197,NC,4,4190.0,149429.0
37197,NC,5,2320.0,142065.0
37197,NC,6,1310.0,113072.0
37197,NC,7,1080.0,138581.0
37197,NC,8,170.0,57714.0
37199,NC,1,140.0,-7396.0
37199,NC,2,1270.0,6904.0
37199,NC,3,1910.0,32260.0
37199,NC,4,1890.0,67772.0
37199,NC,5,1020.0,62362.0
37199,NC,6,500.0,43123.0
37199,NC,7,350.0,44557.0
37199,NC,8,80.0,33079.0
38000,ND,1,4130.0,-268043.0
38000,ND,2,47160.0,245832.0
38000,ND,3,69660.0,1211515.0
38000,ND,4,86640.0,3149903.0
38000,ND,5,52190.0,3220854.0
38000,ND,6,38890.0,3375038.0
38000,ND,7,47630.0,6301105.0
38000,ND,8,15220.0,7740087.0
38001,ND,1,40.0,-2072.0
38001,ND,2,150.0,733.0
38001,ND,3,230.0,4067.0
38001,ND,4,270.0,9645.0
38001,ND,5,160.0,9813.0
38001,ND,6,120.0,10647.0
38001,ND,7,120.0,14943.0
38001,ND,8,30.0,7926.0
38003,ND,1,80.0,-4304.0
38003,ND,2,780.0,4058.0
38003,ND,3,1110.0,18779.0
38003,ND,4,1280.0,47120.0
38003,ND,5,860.0,53109.0
38003,ND,6,580.0,50018.0
38003,ND,7,610.0,79794.0
38003,ND,8,160.0,63087.0
38005,ND,1,30.0,-2266.0
38005,ND,2,520.0,2715.0
38005,ND,3,670.0,11388.0
38005,ND,4,660.0,23846.0
38005,ND,5,330.0,20173.0
38005,ND,6,180.0,14980.0
38005,ND,7,180.0,24259.0
38005,ND,8,60.0,25362.0
38007,ND,1,0.0,0.0
38007,ND,2,60.0,-714.0
38007,ND,3,70.0,1184.0
38007,ND,4,100.0,3759.0
38007,ND,5,70.0,4284.0
38007,ND,6,70.0,6024.0
38007,ND,7,80.0,9988.0
38007,ND,8,30.0,13071.0
38009,ND,1,70.0,-4253.0
38009,ND,2,450.0,2390.0
38009,ND,3,570.0,9748.0
38009,ND,4,720.0,26534.0
38009,ND,5,500.0,30708.0
38009,ND,6,430.0,37638.0
38009,ND,7,440.0,58464.0
38009,ND,8,160.0,68155.0
38011,ND,1,50.0,-2740.0
38011,ND,2,250.0,1199.0
38011,ND,3,270.0,4523.0
38011,ND,4,340.0,12420.0
38011,ND,5,240.0,15029.0
38011,ND,6,200.0,17364.0
38011,ND,7,260.0,34093.0
38011,ND,8,90.0,37366.0
38013,ND,1,20.0,-394.0
38013,ND,2,150.0,820.0
38013,ND,3,140.0,2375.0
38013,ND,4,210.0,8008.0
38013,ND,5,180.0,11478.0
38013,ND,6,180.0,15268.0
38013,ND,7,270.0,35451.0
38013,ND,8,100.0,30468.0
38015,ND,1,350.0,-21354.0
38015,ND,2,5710.0,29827.0
38015,ND,3,8040.0,139303.0
38015,ND,4,10530.0,382524.0
38015,ND,5,6290.0,390646.0
38015,ND,6,5160.0,448917.0
38015,ND,7,6960.0,920411.0
38015,ND,8,1990.0,968415.0
38017,ND,1,550.0,-33584.0
38017,ND,2,10850.0,57946.0
38017,ND,3,16890.0,295025.0
38017,ND,4,20610.0,743232.0
38017,ND,5,11170.0,688066.0
38017,ND,6,7830.0,676918.0
38017,ND,7,9670.0,1287716.0
38017,ND,8,3480.0,1961596.0
38019,ND,1,30.0,-1252.0
38019,ND,2,240.0,1295.0
38019,ND,3,390.0,6717.0
38019,ND,4,450.0,16150.0
38019,ND,5,310.0,19314.0
38019,ND,6,210.0,17750.0
38019,ND,7,290.0,38888.0
38019,ND,8,120.0,42713.0
38021,ND,1,60.0,-4635.0
38021,ND,2,340.0,1830.0
38021,ND,3,500.0,8579.0
38021,ND,4,540.0,19739.0
38021,ND,5,470.0,28227.0
38021,ND,6,260.0,22721.0
38021,ND,7,260.0,34045.0
38021,ND,8,90.0,37598.0
38023,ND,1,20.0,-958.0
38023,ND,2,140.0,686.0
38023,ND,3,190.0,3269.0
38023,ND,4,230.0,8271.0
38023,ND,5,190.0,11740.0
38023,ND,6,150.0,12607.0
38023,ND,7,260.0,34913.0
38023,ND,8,150.0,58950.0
38025,ND,1,70.0,-3179.0
38025,ND,2,220.0,1189.0
38025,ND,3,280.0,4773.0
38025,ND,4,450.0,16475.0
38025,ND,5,320.0,19628.0
38025,ND,6,260.0,22834.0
38025,ND,7,370.0,49557.0
38025,ND,8,180.0,103576.0
38027,ND,1,20.0,-1546.0
38027,ND,2,160.0,831.0
38027,ND,3,210.0,3715.0
38027,ND,4,290.0,10468.0
38027,ND,5,210.0,12635.0
38027,ND,6,100.0,8391.0
38027,ND,7,130.0,17291.0
38027,ND,8,30.0,12376.0
38029,ND,1,80.0,-8832.0
38029,ND,2,240.0,1246.0
38029,ND,3,350.0,5982.0
38029,ND,4,400.0,14403.0
38029,ND,5,220.0,13547.0
38029,ND,6,150.0,12999.0
38029,ND,7,150.0,19553.0
38029,ND,8,30.0,13755.0
38031,ND,1,0.0,0.0
38031,ND,2,250.0,589.0
38031,ND,3,300.0,5082.0
38031,ND,4,420.0,15151.0
38031,ND,5,270.0,16572.0
38031,ND,6,200.0,17732.0
38031,ND,7,200.0,26321.0
38031,ND,8,80.0,39072.0
38033,ND,1,20.0,-1790.0
38033,ND,2,130.0,716.0
38033,ND,3,180.0,2971.0
38033,ND,4,190.0,7034.0
38033,ND,5,120.0,7632.0
38033,ND,6,110.0,9872.0
38033,ND,7,120.0,16006.0
38033,ND,8,40.0,14830.0
38035,ND,1,240.0,-13332.0
38035,ND,2,4750.0,25372.0
38035,ND,3,7380.0,128482.0
38035,ND,4,8200.0,296237.0
38035,ND,5,4350.0,268257.0
38035,ND,6,3000.0,260305.0
38035,ND,7,3500.0,458194.0
38035,ND,8,1100.0,522817.0
38037,ND,1,90.0,-5600.0
38037,ND,2,150.0,737.0
38037,ND,3,260.0,4592.0
38037,ND,4,260.0,9103.0
38037,ND,5,150.0,9457.0
38037,ND,6,100.0,8375.0
38037,ND,7,90.0,11020.0
38037,ND,8,20.0,7755.0
38039,ND,1,20.0,-1029.0
38039,ND,2,200.0,988.0
38039,ND,3,210.0,3557.0
38039,ND,4,260.0,9730.0
38039,ND,5,210.0,12963.0
38039,ND,6,130.0,10694.0
38039,ND,7,120.0,16110.0
38039,ND,8,50.0,16378.0
38041,ND,1,60.0,-2935.0
38041,ND,2,150.0,712.0
38041,ND,3,250.0,4187.0
38041,ND,4,290.0,10808.0
38041,ND,5,190.0,11416.0
38041,ND,6,140.0,12290.0
38041,ND,7,170.0,22628.0
38041,ND,8,50.0,30475.0
38043,ND,1,60.0,-7134.0
38043,ND,2,160.0,803.0
38043,ND,3,240.0,4075.0
38043,ND,4,280.0,10095.0
38043,ND,5,170.0,10453.0
38043,ND,6,110.0,9300.0
38043,ND,7,110.0,13956.0
38043,ND,8,30.0,10330.0
38045,ND,1,70.0,-3850.0
38045,ND,2,220.0,1126.0
38045,ND,3,340.0,5967.0
38045,ND,4,450.0,16788.0
38045,ND,5,310.0,19187.0
38045,ND,6,240.0,20838.0
38045,ND,7,250.0,33069.0
38045,ND,8,100.0,34797.0
38047,ND,1,60.0,-6993.0
38047,ND,2,130.0,729.0
38047,ND,3,190.0,3318.0
38047,ND,4,230.0,8355.0
38047,ND,5,130.0,8078.0
38047,ND,6,90.0,7477.0
38047,ND,7,90.0,14084.0
38047,ND,8,0.0,0.0
38049,ND,1,100.0,-5711.0
38049,ND,2,370.0,1847.0
38049,ND,3,560.0,9803.0
38049,ND,4,730.0,27007.0
38049,ND,5,500.0,30749.0
38049,ND,6,310.0,27126.0
38049,ND,7,320.0,41144.0
38049,ND,8,50.0,15323.0
38051,ND,1,60.0,-5353.0
38051,ND,2,220.0,1121.0
38051,ND,3,280.0,4804.0
38051,ND,4,370.0,13667.0
38051,ND,5,210.0,12937.0
38051,ND,6,120.0,10601.0
38051,ND,7,110.0,14391.0
38051,ND,8,30.0,9182.0
38053,ND,1,50.0,-2189.0
38053,ND,2,410.0,2266.0
38053,ND,3,580.0,9841.0
38053,ND,4,860.0,31434.0
38053,ND,5,710.0,44379.0
38053,ND,6,550.0,48377.0
38053,ND,7,860.0,115425.0
38053,ND,8,510.0,344571.0
38055,ND,1,80.0,-3205.0
38055,ND,2,580.0,3120.0
38055,ND,3,830.0,14211.0
38055,ND,4,1060.0,38970.0
38055,ND,5,710.0,43888.0
38055,ND,6,640.0,55388.0
38055,ND,7,710.0,91817.0
38055,ND,8,140.0,47443.0
38057,ND,1,50.0,-2390.0
38057,ND,2,630.0,3319.0
38057,ND,3,660.0,11183.0
38057,ND,4,700.0,25733.0
38057,ND,5,630.0,39654.0
38057,ND,6,720.0,62802.0
38057,ND,7,920.0,118035.0
38057,ND,8,90.0,35601.0
38059,ND,1,190.0,-11092.0
38059,ND,2,1880.0,10144.0
38059,ND,3,2920.0,51187.0
38059,ND,4,3650.0,131734.0
38059,ND,5,2270.0,140788.0
38059,ND,6,1760.0,153041.0
38059,ND,7,2000.0,256456.0
38059,ND,8,430.0,215185.0
38061,ND,1,50.0,-5203.0
38061,ND,2,470.0,2574.0
38061,ND,3,710.0,12210.0
38061,ND,4,1010.0,37318.0
38061,ND,5,690.0,42699.0
38061,ND,6,510.0,44308.0
38061,ND,7,760.0,102367.0
38061,ND,8,480.0,269984.0
38063,ND,1,40.0,-1361.0
38063,ND,2,210.0,1149.0
38063,ND,3,290.0,4819.0
38063,ND,4,400.0,14640.0
38063,ND,5,250.0,15085.0
38063,ND,6,160.0,13840.0
38063,ND,7,170.0,22205.0
38063,ND,8,50.0,18260.0
38065,ND,1,30.0,-794.0
38065,ND,2,110.0,580.0
38065,ND,3,150.0,2522.0
38065,ND,4,180.0,6509.0
38065,ND,5,140.0,8439.0
38065,ND,6,130.0,11534.0
38065,ND,7,150.0,18787.0
38065,ND,8,20.0,7788.0
38067,ND,1,70.0,-5184.0
38067,ND,2,490.0,2631.0
38067,ND,3,630.0,10815.0
38067,ND,4,840.0,30474.0
38067,ND,5,570.0,35214.0
38067,ND,6,440.0,37907.0
38067,ND,7,440.0,56898.0
38067,ND,8,130.0,62014.0
38069,ND,1,50.0,-2241.0
38069,ND,2,330.0,1715.0
38069,ND,3,400.0,6878.0
38069,ND,4,510.0,18630.0
38069,ND,5,300.0,18711.0
38069,ND,6,210.0,18412.0
38069,ND,7,250.0,31496.0
38069,ND,8,40.0,15748.0
38071,ND,1,60.0,-5909.0
38071,ND,2,870.0,4763.0
38071,ND,3,1160.0,19904.0
38071,ND,4,1460.0,52742.0
38071,ND,5,790.0,48695.0
38071,ND,6,610.0,52791.0
38071,ND,7,610.0,79373.0
38071,ND,8,190.0,74748.0
38073,ND,1,40.0,-2422.0
38073,ND,2,360.0,1902.0
38073,ND,3,510.0,8800.0
38073,ND,4,640.0,23999.0
38073,ND,5,470.0,28751.0
38073,ND,6,350.0,30587.0
38073,ND,7,290.0,37821.0
38073,ND,8,70.0,21969.0
38075,ND,1,0.0,0.0
38075,ND,2,150.0,-276.0
38075,ND,3,230.0,3922.0
38075,ND,4,300.0,11144.0
38075,ND,5,210.0,12844.0
38075,ND,6,180.0,15275.0
38075,ND,7,200.0,26647.0
38075,ND,8,60.0,25708.0
38077,ND,1,90.0,-4245.0
38077,ND,2,1130.0,5999.0
38077,ND,3,1410.0,24537.0
38077,ND,4,1890.0,69940.0
38077,ND,5,1270.0,78277.0
38077,ND,6,900.0,77436.0
38077,ND,7,890.0,117188.0
38077,ND,8,300.0,113965.0
38079,ND,1,60.0,-1874.0
38079,ND,2,1100.0,5767.0
38079,ND,3,1410.0,24745.0
38079,ND,4,1490.0,53571.0
38079,ND,5,700.0,42557.0
38079,ND,6,380.0,32516.0
38079,ND,7,360.0,47027.0
38079,ND,8,60.0,20951.0
38081,ND,1,30.0,-3086.0
38081,ND,2,240.0,1280.0
38081,ND,3,360.0,6314.0
38081,ND,4,510.0,19537.0
38081,ND,5,360.0,22065.0
38081,ND,6,250.0,22136.0
38081,ND,7,220.0,29172.0
38081,ND,8,80.0,26596.0
38083,ND,1,40.0,-1541.0
38083,ND,2,90.0,460.0
38083,ND,3,160.0,2736.0
38083,ND,4,160.0,5788.0
38083,ND,5,100.0,6209.0
38083,ND,6,60.0,5071.0
38083,ND,7,70.0,12967.0
38083,ND,8,0.0,0.0
38085,ND,1,20.0,-1837.0
38085,ND,2,300.0,1565.0
38085,ND,3,330.0,5793.0
38085,ND,4,380.0,13860.0
38085,ND,5,160.0,9252.0
38085,ND,6,70.0,6115.0
38085,ND,7,50.0,8026.0
38085,ND,8,0.0,0.0
38087,ND,1,0.0,0.0
38087,ND,2,60.0,-417.0
38087,ND,3,50.0,817.0
38087,ND,4,80.0,2985.0
38087,ND,5,50.0,2976.0
38087,ND,6,30.0,2557.0
38087,ND,7,80.0,13645.0
38087,ND,8,0.0,0.0
38089,ND,1,170.0,-9704.0
38089,ND,2,1800.0,9626.0
38089,ND,3,2630.0,44732.0
38089,ND,4,3420.0,125369.0
38089,ND,5,2400.0,148358.0
38089,ND,6,2050.0,178674.0
38089,ND,7,2840.0,377659.0
38089,ND,8,850.0,474664.0
38091,ND,1,0.0,0.0
38091,ND,2,120.0,-338.0
38091,ND,3,150.0,2752.0
38091,ND,4,210.0,7992.0
38091,ND,5,160.0,9619.0
38091,ND,6,100.0,8968.0
38091,ND,7,150.0,20021.0
38091,ND,8,50.0,19011.0
38093,ND,1,150.0,-8030.0
38093,ND,2,1470.0,7664.0
38093,ND,3,1990.0,34666.0
38093,ND,4,2640.0,95039.0
38093,ND,5,1600.0,97944.0
38093,ND,6,1130.0,98452.0
38093,ND,7,1050.0,136859.0
38093,ND,8,300.0,132955.0
38095,ND,1,30.0,-806.0
38095,ND,2,170.0,935.0
38095,ND,3,230.0,3954.0
38095,ND,4,260.0,9708.0
38095,ND,5,180.0,10920.0
38095,ND,6,120.0,10659.0
38095,ND,7,140.0,18597.0
38095,ND,8,50.0,14052.0
38097,ND,1,40.0,-2243.0
38097,ND,2,490.0,2563.0
38097,ND,3,650.0,11209.0
38097,ND,4,890.0,32608.0
38097,ND,5,590.0,36681.0
38097,ND,6,460.0,39871.0
38097,ND,7,500.0,66824.0
38097,ND,8,160.0,56471.0
38099,ND,1,80.0,-4028.0
38099,ND,2,830.0,4375.0
38099,ND,3,1010.0,17872.0
38099,ND,4,1400.0,51137.0
38099,ND,5,850.0,51880.0
38099,ND,6,560.0,47914.0
38099,ND,7,580.0,76618.0
38099,ND,8,160.0,65220.0
38101,ND,1,340.0,-31077.0
38101,ND,2,3910.0,20698.0
38101,ND,3,7140.0,127002.0
38101,ND,4,8850.0,320030.0
38101,ND,5,4970.0,306420.0
38101,ND,6,3730.0,323857.0
38101,ND,7,4560.0,598864.0
38101,ND,8,1200.0,561692.0
38103,ND,1,50.0,-2353.0
38103,ND,2,330.0,1726.0
38103,ND,3,440.0,7729.0
38103,ND,4,470.0,17321.0
38103,ND,5,360.0,21904.0
38103,ND,6,230.0,19760.0
38103,ND,7,220.0,29719.0
38103,ND,8,100.0,34610.0
38105,ND,1,130.0,-10133.0
38105,ND,2,1690.0,9251.0
38105,ND,3,2550.0,44100.0
38105,ND,4,3640.0,135122.0
38105,ND,5,2600.0,160547.0
38105,ND,6,2150.0,187104.0
38105,ND,7,3430.0,464303.0
38105,ND,8,1480.0,935508.0
39000,OH,1,59720.0,-3017184.0
39000,OH,2,881060.0,4573327.0
39000,OH,3,1269260.0,21694491.0
39000,OH,4,1397870.0,50809370.0
39000,OH,5,786400.0,48269248.0
39000,OH,6,479740.0,41476621.0
39000,OH,7,519610.0,68370593.0
39000,OH,8,142800.0,64342943.0
39001,OH,1,170.0,-3915.0
39001,OH,2,1790.0,9588.0
39001,OH,3,3050.0,51919.0
39001,OH,4,2950.0,106227.0
39001,OH,5,1440.0,87824.0
39001,OH,6,770.0,66305.0
39001,OH,7,600.0,75263.0
39001,OH,8,60.0,24794.0
39003,OH,1,420.0,-8686.0
39003,OH,2,8360.0,44256.0
39003,OH,3,11740.0,198684.0
39003,OH,4,12330.0,449487.0
39003,OH,5,6460.0,395825.0
39003,OH,6,4160.0,359272.0
39003,OH,7,3460.0,444083.0
39003,OH,8,810.0,366747.0
39005,OH,1,290.0,-11206.0
39005,OH,2,3880.0,20025.0
39005,OH,3,5740.0,98818.0
39005,OH,4,6910.0,251728.0
39005,OH,5,3750.0,229025.0
39005,OH,6,2090.0,180671.0
39005,OH,7,1540.0,195024.0
39005,OH,8,260.0,121197.0
39007,OH,1,590.0,-13352.0
39007,OH,2,7850.0,40861.0
39007,OH,3,11740.0,201438.0
39007,OH,4,12060.0,435663.0
39007,OH,5,6380.0,389386.0
39007,OH,6,3350.0,288244.0
39007,OH,7,2610.0,328945.0
39007,OH,8,320.0,124203.0
39009,OH,1,250.0,-7418.0
39009,OH,2,4040.0,21030.0
39009,OH,3,5490.0,93606.0
39009,OH,4,5560.0,200969.0
39009,OH,5,2870.0,175355.0
39009,OH,6,1620.0,139943.0
39009,OH,7,1670.0,219160.0
39009,OH,8,350.0,126748.0
39011,OH,1,210.0,-5937.0
39011,OH,2,3750.0,18641.0
39011,OH,3,4670.0,80474.0
39011,OH,4,6340.0,234072.0
39011,OH,5,3850.0,235634.0
39011,OH,6,2350.0,203491.0
39011,OH,7,1990.0,253439.0
39011,OH,8,330.0,171058.0
39013,OH,1,250.0,-6129.0
39013,OH,2,4910.0,25434.0
39013,OH,3,7810.0,133677.0
39013,OH,4,7510.0,271974.0
39013,OH,5,4200.0,259477.0
39013,OH,6,2830.0,244245.0
39013,OH,7,2770.0,359594.0
39013,OH,8,860.0,422826.0
39015,OH,1,230.0,-6206.0
39015,OH,2,3090.0,16654.0
39015,OH,3,4700.0,80474.0
39015,OH,4,5480.0,199097.0
39015,OH,5,2930.0,179185.0
39015,OH,6,1580.0,136571.0
39015,OH,7,1170.0,146394.0
39015,OH,8,130.0,40154.0
39017,OH,1,1580.0,-72379.0
39017,OH,2,26640.0,137309.0
39017,OH,3,36520.0,627627.0
39017,OH,4,41140.0,1493903.0
39017,OH,5,24100.0,1483056.0
39017,OH,6,16570.0,1435793.0
39017,OH,7,20770.0,2759263.0
39017,OH,8,4550.0,1642055.0
39019,OH,1,160.0,-4295.0
39019,OH,2,1890.0,9969.0
39019,OH,3,2970.0,51402.0
39019,OH,4,3540.0,129802.0
39019,OH,5,2090.0,128483.0
39019,OH,6,1160.0,99533.0
39019,OH,7,940.0,119484.0
39019,OH,8,210.0,106169.0
39021,OH,1,190.0,-4498.0
39021,OH,2,2680.0,13982.0
39021,OH,3,4130.0,71009.0
39021,OH,4,5000.0,182486.0
39021,OH,5,3080.0,189075.0
39021,OH,6,1750.0,150806.0
39021,OH,7,1400.0,177600.0
39021,OH,8,180.0,63960.0
39023,OH,1,560.0,-15647.0
39023,OH,2,10380.0,54267.0
39023,OH,3,16550.0,283825.0
39023,OH,4,16680.0,602136.0
39023,OH,5,9000.0,552948.0
39023,OH,6,5320.0,458658.0
39023,OH,7,4560.0,581902.0
39023,OH,8,730.0,299627.0
39025,OH,1,840.0,-46358.0
39025,OH,2,13970.0,71263.0
39025,OH,3,19700.0,337865.0
39025,OH,4,23170.0,843824.0
39025,OH,5,13990.0,862747.0
39025,OH,6,9550.0,827255.0
39025,OH,7,11890.0,1576793.0
39025,OH,8,2980.0,1056001.0
39027,OH,1,240.0,-12986.0
39027,OH,2,3200.0,16253.0
39027,OH,3,4360.0,74762.0
39027,OH,4,5210.0,189242.0
39027,OH,5,2870.0,175449.0
39027,OH,6,1550.0,133586.0
39027,OH,7,1420.0,181253.0
39027,OH,8,240.0,145700.0
39029,OH,1,530.0,-23658.0
39029,OH,2,7850.0,41478.0
39029,OH,3,12020.0,207181.0
39029,OH,4,13270.0,480005.0
39029,OH,5,6970.0,427582.0
39029,OH,6,3970.0,342458.0
39029,OH,7,3070.0,389832.0
39029,OH,8,510.0,206716.0
39031,OH,1,220.0,-7824.0
39031,OH,2,2750.0,14316.0
39031,OH,3,4260.0,73029.0
39031,OH,4,4510.0,164471.0
39031,OH,5,2300.0,140479.0
39031,OH,6,1250.0,106907.0
39031,OH,7,810.0,103326.0
39031,OH,8,140.0,50743.0
39033,OH,1,230.0,-5137.0
39033,OH,2,3400.0,17450.0
39033,OH,3,5190.0,89443.0
39033,OH,4,6230.0,224799.0
39033,OH,5,2790.0,170346.0
39033,OH,6,1450.0,124852.0
39033,OH,7,1000.0,125999.0
39033,OH,8,140.0,56274.0
39035,OH,1,8090.0,-518217.0
39035,OH,2,104710.0,551286.0
39035,OH,3,153010.0,2597216.0
39035,OH,4,158330.0,5739448.0
39035,OH,5,83700.0,5126162.0
39035,OH,6,47510.0,4103625.0
39035,OH,7,54240.0,7208300.0
39035,OH,8,19800.0,9978085.0
39037,OH,1,380.0,-9926.0
39037,OH,2,4130.0,20877.0
39037,OH,3,5690.0,98486.0
39037,OH,4,7560.0,275875.0
39037,OH,5,3630.0,220696.0
39037,OH,6,1990.0,171329.0
39037,OH,7,1600.0,205071.0
39037,OH,8,280.0,130072.0
39039,OH,1,190.0,-4320.0
39039,OH,2,2940.0,15189.0
39039,OH,3,4230.0,73334.0
39039,OH,4,5230.0,190080.0
39039,OH,5,2910.0,178280.0
39039,OH,6,1780.0,153162.0
39039,OH,7,1390.0,176567.0
39039,OH,8,220.0,84732.0
39041,OH,1,1020.0,-80302.0
39041,OH,2,11900.0,55261.0
39041,OH,3,11270.0,192038.0
39041,OH,4,14220.0,526554.0
39041,OH,5,12000.0,746803.0
39041,OH,6,10580.0,921792.0
39041,OH,7,19410.0,2659686.0
39041,OH,8,8040.0,3501407.0
39043,OH,1,440.0,-14817.0
39043,OH,2,6960.0,36092.0
39043,OH,3,9530.0,161661.0
39043,OH,4,9770.0,356734.0
39043,OH,5,5560.0,341712.0
39043,OH,6,3420.0,296475.0
39043,OH,7,3180.0,409972.0
39043,OH,8,720.0,307609.0
39045,OH,1,710.0,-27674.0
39045,OH,2,10690.0,53455.0
39045,OH,3,13450.0,229717.0
39045,OH,4,16250.0,595032.0
39045,OH,5,10810.0,666703.0
39045,OH,6,7370.0,638146.0
39045,OH,7,8530.0,1116185.0
39045,OH,8,1570.0,570363.0
39047,OH,1,150.0,-8713.0
39047,OH,2,2380.0,12383.0
39047,OH,3,3340.0,57001.0
39047,OH,4,3890.0,141286.0
39047,OH,5,1700.0,103127.0
39047,OH,6,880.0,75472.0
39047,OH,7,720.0,91490.0
39047,OH,8,170.0,64524.0
39049,OH,1,5680.0,-346816.0
39049,OH,2,90010.0,476400.0
39049,OH,3,141060.0,2422256.0
39049,OH,4,157920.0,5710824.0
39049,OH,5,82790.0,5072967.0
39049,OH,6,50020.0,4323343.0
39049,OH,7,58600.0,7801227.0
39049,OH,8,17500.0,8144104.0
39051,OH,1,210.0,-6404.0
39051,OH,2,3190.0,16340.0
39051,OH,3,4480.0,77601.0
39051,OH,4,5630.0,206102.0
39051,OH,5,3440.0,212178.0
39051,OH,6,2040.0,175745.0
39051,OH,7,1670.0,213983.0
39051,OH,8,300.0,125015.0
39053,OH,1,150.0,-3888.0
39053,OH,2,1940.0,10384.0
39053,OH,3,3210.0,54567.0
39053,OH,4,3160.0,113759.0
39053,OH,5,1690.0,103706.0
39053,OH,6,1010.0,87453.0
39053,OH,7,810.0,102067.0
39053,OH,8,160.0,62896.0
39055,OH,1,710.0,-53961.0
39055,OH,2,7550.0,35251.0
39055,OH,3,7690.0,132453.0
39055,OH,4,9780.0,361012.0
39055,OH,5,6870.0,424916.0
39055,OH,6,4790.0,415391.0
39055,OH,7,7020.0,947634.0
39055,OH,8,3050.0,1525237.0
39057,OH,1,810.0,-34197.0
39057,OH,2,11400.0,57611.0
39057,OH,3,14630.0,248622.0
39057,OH,4,16040.0,588375.0
39057,OH,5,11390.0,703290.0
39057,OH,6,7890.0,684247.0
39057,OH,7,10690.0,1427985.0
39057,OH,8,2400.0,919062.0
39059,OH,1,230.0,-6355.0
39059,OH,2,3190.0,16524.0
39059,OH,3,4620.0,78988.0
39059,OH,4,4860.0,175729.0
39059,OH,5,2430.0,149145.0
39059,OH,6,1360.0,116867.0
39059,OH,7,1120.0,142149.0
39059,OH,8,300.0,140440.0
39061,OH,1,4530.0,-321979.0
39061,OH,2,64050.0,330419.0
39061,OH,3,91520.0,1562058.0
39061,OH,4,97030.0,3505732.0
39061,OH,5,52250.0,3203197.0
39061,OH,6,32050.0,2773012.0
39061,OH,7,40410.0,5423103.0
39061,OH,8,16960.0,8665289.0
39063,OH,1,360.0,-19249.0
39063,OH,2,5710.0,29205.0
39063,OH,3,8030.0,137565.0
39063,OH,4,9680.0,353712.0
39063,OH,5,5270.0,323939.0
39063,OH,6,3370.0,291525.0
39063,OH,7,3540.0,465168.0
39063,OH,8,1020.0,444094.0
39065,OH,1,120.0,-4373.0
39065,OH,2,2100.0,10739.0
39065,OH,3,3070.0,52388.0
39065,OH,4,3760.0,136734.0
39065,OH,5,2020.0,124470.0
39065,OH,6,1130.0,97289.0
39065,OH,7,830.0,106420.0
39065,OH,8,110.0,41514.0
39067,OH,1,60.0,-1090.0
39067,OH,2,1060.0,5405.0
39067,OH,3,1610.0,27594.0
39067,OH,4,1740.0,63606.0
39067,OH,5,970.0,59562.0
39067,OH,6,590.0,50813.0
39067,OH,7,490.0,63533.0
39067,OH,8,130.0,56360.0
39069,OH,1,130.0,-5933.0
39069,OH,2,2110.0,10969.0
39069,OH,3,3050.0,52948.0
39069,OH,4,3590.0,131238.0
39069,OH,5,2340.0,144248.0
39069,OH,6,1460.0,125595.0
39069,OH,7,1140.0,144980.0
39069,OH,8,180.0,75590.0
39071,OH,1,250.0,-6840.0
39071,OH,2,3160.0,16939.0
39071,OH,3,4760.0,81042.0
39071,OH,4,5330.0,193561.0
39071,OH,5,2430.0,147923.0
39071,OH,6,1250.0,107212.0
39071,OH,7,930.0,116734.0
39071,OH,8,140.0,43605.0
39073,OH,1,150.0,-3073.0
39073,OH,2,2040.0,10537.0
39073,OH,3,3190.0,54700.0
39073,OH,4,3550.0,128692.0
39073,OH,5,1760.0,108237.0
39073,OH,6,960.0,83042.0
39073,OH,7,720.0,90963.0
39073,OH,8,120.0,37708.0
39075,OH,1,230.0,-9606.0
39075,OH,2,2350.0,12312.0
39075,OH,3,4240.0,75173.0
39075,OH,4,5610.0,202470.0
39075,OH,5,2190.0,132732.0
39075,OH,6,1000.0,86090.0
39075,OH,7,850.0,110736.0
39075,OH,8,280.0,152039.0
39077,OH,1,250.0,-12113.0
39077,OH,2,4780.0,24374.0
39077,OH,3,6660.0,114548.0
39077,OH,4,8030.0,292416.0
39077,OH,5,4260.0,259614.0
39077,OH,6,2480.0,213292.0
39077,OH,7,1790.0,225674.0
39077,OH,8,290.0,122776.0
39079,OH,1,160.0,-6739.0
39079,OH,2,2080.0,11130.0
39079,OH,3,3630.0,62201.0
39079,OH,4,3830.0,138251.0
39079,OH,5,1970.0,119958.0
39079,OH,6,1040.0,89293.0
39079,OH,7,760.0,96475.0
